"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"1051","pdxK","pdxK",2053,122.336244277206,-0.15922829876391,0.263761317395509,-0.603683285844177,0.546054228552621,0.615740642522805,130.94501303705,127.585656227645,106.807346882732,124.006960961396
"1052","pdxY","pdxY",1404,87.8927137500345,-0.825727885282989,0.325002566437751,-2.54068112240937,0.0110636772690649,0.0182424593147331,113.984168730022,111.101721314512,68.3567020049488,58.1282629506542
"1053","pepA","pepA",1243,1057.87648124065,0.442632129793258,0.137312861188909,3.22353001722326,0.00126621026933562,0.00235822749276908,898.559998932513,893.758950990038,1268.87128096686,1170.31569407317
"1054","pepB","pepB",709,405.699202869731,-1.26514206740865,0.19602205988162,-6.45408005697259,1.08878245950294e-10,3.55505133109916e-10,593.629550745957,553.530534382986,239.248457017321,236.388269332661
"1055","pepD","pepD",867,854.146490808057,-0.811562436854492,0.152363374148236,-5.3264929409145,1.00127169684362e-07,2.67044237119006e-07,1061.96770322387,1116.29207231733,606.66573029392,631.660457397109
"1056","pepE","pepE",1370,76.9813789286602,-1.00790572599319,0.377755623043979,-2.66814221816586,0.00762719649728837,0.0128882918914033,117.266912789447,89.0132485309149,51.2675265037116,50.377827890567
"1057","pepN","pepN",1024,1262.82487159566,0.611655132016009,0.137528346068665,4.44748409691936,8.68818890449305e-06,1.96417551893568e-05,1019.47440512132,976.508304253963,1602.11020324099,1453.20657376636
"1058","pepQ","pepQ",1181,774.197346259733,-0.57394555047817,0.160549855604826,-3.57487428634546,0.000350396218806475,0.000686847795543599,913.514721869892,938.595253953758,675.022432298869,569.656976916412
"1059","pepT","pepT",335,781.598459613882,1.62938648136346,0.142789276311469,11.411126405664,3.67933526509397e-30,2.53501819603945e-29,369.308706685273,393.306687027339,1166.33622795944,1197.44221678348
"1060","pfkA","pfkA",456,1424.30396585021,1.29074345665606,0.135036455814202,9.55848144024164,1.19497148039806e-21,6.06657670421383e-21,788.405698271819,862.769153353349,2046.42876627315,1999.61224550251
"1061","pfkB","pfkB",169,140.461133792161,3.92506627090814,0.249375748590336,15.7395668708591,8.09961757287372e-56,1.1095038272901e-54,17.6903429868995,16.1542562148697,260.609926393867,267.39000957301
"1062","pflA","pflA",186,394.588137503276,3.04496705202698,0.201206871329203,15.1335142379158,9.73546512507338e-52,1.21169901959919e-50,76.232612046639,93.2990716083293,773.285191430983,635.535674927153
"1063","pflB","pflB",975,7419.19340844974,0.516508034312835,0.109653509335224,4.71036483414139,2.47273748009218e-06,5.87116642709067e-06,6158.42785548064,6047.95571962827,8724.02409338159,8746.36596530844
"1064","pflC","pflC",2109,9.84525350173577,-0.401813727541123,0.838874849956231,-0.478991267364957,0.631944841116609,0.693671079746301,12.4014775578264,9.89036094787943,17.0891755012372,0
"1065","pflD","pflD",1603,38.7376248948031,0.784591117823463,0.419964621906197,1.86823145783625,0.0617298157635733,0.0891481743560026,30.274195214694,25.7149384644865,64.0844081296395,34.8769577703926
"1066","pgi","pgi",813,1309.97784552002,-0.817389006195126,0.142438436060287,-5.73854241034469,9.54948515305025e-09,2.71919534185871e-08,1628.9705521545,1716.63698185361,909.998595440881,984.305252631079
"1067","pgk","pgk",1952,3553.37246337968,0.104343578102321,0.117792103147841,0.885828296752283,0.375710059191966,0.445578272043751,3353.14068203231,3496.57227377364,3678.44502664131,3685.33187107148
"1068","pgl","pgl",1658,222.335061611996,0.348348786500804,0.207791788076281,1.67643192123129,0.0936536207224394,0.130726664710733,191.858152806374,199.785291147165,226.431575391393,271.265227103053
"1069","pgm","pgm",1424,896.292876324183,-0.412389480023874,0.166727060595141,-2.47344059537683,0.0133819049580066,0.0217549929619279,1038.9884948079,1010.46521017502,679.294726174178,856.423074139639
"1070","pgpB","pgpB",858,154.291817715254,1.20904248464121,0.224459746276198,5.38645572179111,7.18606218032318e-08,1.93889673047181e-07,95.0172030533467,90.3319633239655,226.431575391393,205.386529092312
"1071","pheA","pheA",538,319.26753058955,-1.94901665454178,0.236826272842496,-8.22973157136999,1.87633430566206e-16,8.07381769072058e-16,488.3993661744,527.156238521974,145.257991760516,116.256525901308
"1072","pheP","pheP",1363,55.3090049761202,-1.11956118611882,0.414287974206869,-2.70237432853839,0.0068846204859465,0.0116932475605034,74.7736146868947,77.8041727899849,29.9060571271651,38.7521753004362
"1073","pheS","pheS",342,416.979563814222,-2.73240851757885,0.241954691643824,-11.2930586260388,1.4200733112445e-29,9.61248454833631e-29,732.781423931568,719.029240910835,115.351934633351,100.755655781134
"1074","pheT","pheT",202,5265.90714268048,1.76470448840307,0.120762662669504,14.6129975059642,2.32078226758747e-48,2.65970839082425e-47,2389.47292592121,2392.47831329204,7775.57485306292,8506.10247844574
"1075","phnC","phnC",2360,0.904861054822053,-0.793069855524233,1.40116784360612,-0.566006320472748,0.571389483921805,NA,1.64137202971232,1.97807218957589,0,0
"1076","phnD","phnD",2359,2.04727244688264,-0.0631795030651518,1.29480210719422,-0.0487947175202387,0.96108289197002,NA,2.0061213696484,2.30775088783854,0,3.87521753004362
"1077","phnF","phnF",2358,0.301620351607351,0.136547421198254,1.43240328687144,0.0953274978141747,0.924054702007655,NA,0.547124009904108,0.659357396525296,0,0
"1078","phnI","phnI",2357,0.392807686591369,-0.0368356984967434,1.44316156894817,-0.0255243066953277,0.979636760861838,NA,0.91187334984018,0.659357396525296,0,0
"1079","phnJ","phnJ",2356,0.392807686591369,-0.0368356984967434,1.44316156894817,-0.0255243066953277,0.979636760861838,NA,0.91187334984018,0.659357396525296,0,0
"1080","phnK","phnK",1580,9.71724190327231,1.43189830360603,0.743646558168167,1.92550921923614,0.054165683711758,0.079363011261215,5.47124009904108,4.28582307741442,21.3614693765465,7.75043506008723
"1081","phnL","phnL",852,20.6536761399188,2.8989906629389,0.534959362812421,5.41908575578181,5.99045799188771e-08,1.62768899662207e-07,4.01224273929679,5.27485917220237,38.4506448777837,34.8769577703926
"1082","phoA","phoA",1856,79.2474356578181,-0.364473553760022,0.320728371592155,-1.1363932412674,0.255792023167078,0.318707499263609,90.4578363041458,88.024212436127,72.6289958802581,65.8786980107415
"1083","phoB","phoB",1947,62.2788656469383,0.331542600556427,0.372038504701634,0.891151309250412,0.372848001794783,0.443319529612184,45.593667492009,64.617024859479,76.9012897555674,62.0034804806979
"1084","phoE","phoE",2031,5.63878674978973,-0.691272735168072,1.0211621282915,-0.676947093919978,0.498439522604508,0.568137614391647,5.83598943897715,8.57164615482884,4.2722938753093,3.87521753004362
"1085","phoH","phoH",10,4880.10688681613,4.73452070637275,0.13003489018309,36.409618216361,2.99861460849939e-290,6.94179281867609e-288,366.208337295816,335.283236133113,9057.26301565571,9761.67295817987
"1086","phoP","phoP",1583,483.69487326632,0.328394076712915,0.171304403251189,1.91702063975191,0.0552353095812912,0.080725847020637,404.507017989104,453.308210111141,538.309028288972,538.655236676063
"1087","phoQ","phoQ",1276,275.240035354306,-0.641406378067234,0.208089473012646,-3.08235860652237,0.00205367268284254,0.00372590302569003,335.387018071218,336.931629624426,192.253224388918,236.388269332661
"1088","phoR","phoR",2008,34.7873644379503,-0.355330141137742,0.466130137857001,-0.762298148691579,0.445882078581165,0.514052296770616,36.1101846536711,42.5285520758816,25.6337632518558,34.8769577703926
"1089","phoU","phoU",945,116.279602054868,-1.67129655543562,0.341056269267277,-4.90035429938358,9.56639807945459e-07,2.3435144501521e-06,162.860580281456,192.862038483649,51.2675265037116,58.1282629506542
"1090","php","php",1759,10.1769916708505,1.0457819813999,0.740892490693517,1.41151650817919,0.158092371488571,0.208063581578193,7.84211080862555,4.94518047393972,8.5445877506186,19.3760876502181
"1091","pitA","pitA",937,539.247840035929,0.794122269378158,0.160706474515385,4.94144540083315,7.75455331048386e-07,1.91587949986874e-06,376.603693483994,412.09837282831,670.75013842356,697.539155407851
"1092","pitB","pitB",2040,8.16184578023538,0.54158800828629,0.853043010731735,0.634889450441331,0.525500517962717,0.596340048570436,6.01836410894519,7.25293136177825,0,19.3760876502181
"1093","pldA","pldA",1066,121.869486599021,-1.36643683625753,0.323081615405421,-4.22938592325302,2.3433006494981e-05,5.08887523788753e-05,163.40770429136,188.246536707972,85.445877506186,50.377827890567
"1094","pldB","pldB",1526,153.494960812535,-0.517463706818012,0.248719486405534,-2.0805113193837,0.037478658488319,0.0568565494105232,179.821424588483,181.982641440982,128.168816259279,124.006960961396
"1095","plsB","plsB",1935,617.664504138829,0.14075870113691,0.153208295361001,0.918740730097173,0.358231200342831,0.428581513588452,599.283165514966,575.619007166583,640.844081296395,654.911762577371
"1096","plsC","plsC",2019,116.529878029129,0.18598467981324,0.259980894892801,0.715378258429061,0.474375343210891,0.543922198877272,108.695303300949,109.123649124936,128.168816259279,120.131743431352
"1097","plsX","plsX",833,562.163535373732,-0.942262899844723,0.169558455212911,-5.55715666707119,2.7420462891324e-08,7.62045277231874e-08,753.754510977893,725.952493574351,393.051036528455,375.896100414231
"1098","plsY","plsY",1631,90.2229575650466,0.498696606756769,0.283105261735743,1.76152362446116,0.0781498180621086,0.110923868064857,75.867862706703,73.1886710143078,111.079640758042,100.755655781134
"1099","pmbA","pmbA",870,403.400313822011,0.937658071828694,0.176052216355288,5.32602253604364,1.00386681558819e-07,2.67120882538697e-07,270.826384902533,281.215929618039,581.031967042065,480.526973725408
"1100","pncA","pncA",1895,107.300655599329,0.291685325009508,0.280959094507678,1.0381771962948,0.299187567088163,0.365498267973139,88.0869655945614,104.837826047522,123.89652238397,112.381308371265
"1101","pncB","pncB",805,316.911431370691,-1.55546413413206,0.26767234874879,-5.81107514990973,6.20728891734923e-09,1.78507749610726e-08,422.197360976003,524.518808935873,200.797812139537,120.131743431352
"1102","pnp","pnp",926,2423.65155019761,-0.994485560129024,0.199582853207842,-4.98282063887214,6.26640315763878e-07,1.5666007894097e-06,3226.93741041443,3237.4448169392,1315.86651359526,1914.35745984155
"1103","pntA","pntA",408,3263.63953749288,-1.30606448418405,0.126501731620689,-10.324479099624,5.46144332854588e-25,3.09883365332934e-24,4534.92854342518,4764.51654729179,1918.25995001388,1836.85310924067
"1104","pntB","pntB",1124,2495.39104019996,-0.478602314967395,0.125094514252343,-3.82592568369504,0.000130281592002914,0.000268329079614542,2833.37287262341,2979.63607489781,2072.06252952501,2096.4926837536
"1105","pnuC","pnuC",765,439.462288275177,1.00110963398181,0.164089670579516,6.10099118638116,1.0541272142019e-09,3.18994052402274e-09,295.082216008282,289.128218376342,619.482611919848,554.156106796237
"1106","polA","polA",1140,911.970154180622,0.565538382361694,0.150051410760548,3.76896411366755,0.000163926451401598,0.000332885732451491,769.438732595144,699.578197713339,1136.43017083227,1042.43351558173
"1107","polB","polB",1156,81.5148528463592,1.09337397197979,0.294717973182213,3.70989919676124,0.000207341786389104,0.000415221656998941,55.2595250003149,48.1330899463466,102.535053007423,120.131743431352
"1108","potA","potA",1092,97.7237553150548,-1.48464155777788,0.365597137906024,-4.06086756116647,4.88907009172123e-05,0.000103646495076325,127.115144967721,162.531598243485,46.9952326284023,54.2530454206106
"1109","potB","potB",1395,61.3431218723582,-1.07950448200289,0.417601874118676,-2.5850087102246,0.00973765373914958,0.0161596189291264,73.6793666670865,93.2990716083293,51.2675265037116,27.1265227103053
"1110","potC","potC",777,138.866158714271,-1.93323679182009,0.320390959710134,-6.03399294901811,1.59957046811704e-09,4.76577301633326e-09,224.867968070588,216.928583456822,55.5398203790209,58.1282629506542
"1111","potD","potD",302,835.27324550891,-2.22231925615168,0.187383811910133,-11.8597184756679,1.9161831325894e-32,1.4688622357432e-31,1441.48939142736,1311.79154038708,320.422040648197,267.39000957301
"1112","potE","potE",491,93.6999868307777,2.49728901329698,0.278013225998434,8.9826266514063,2.64378394761782e-19,1.2465091321253e-18,29.1799471948858,26.3742958610118,140.985697885207,178.260006382006
"1113","potF","potF",598,671.48170651974,1.18815637355353,0.157660587102568,7.5361661109416,4.83989996632563e-14,1.87364020435516e-13,413.443376817538,403.526726673481,1012.5336484483,856.423074139639
"1114","potG","potG",1550,157.075281872885,0.473064461506796,0.236492444216703,2.00033647194799,0.0454639432279476,0.0679025990791605,123.46765156836,139.783768063363,175.164048887681,189.885658972137
"1115","potH","potH",1698,67.4483604512863,0.505100932845373,0.318993222889674,1.58342214379917,0.113325279139279,0.154504134986708,56.7185223600592,54.3969852133369,81.1735836308767,77.5043506008723
"1116","potI","potI",1085,73.4691819756773,1.22725750139929,0.299522322945099,4.09738242322672,4.1784828301549e-05,8.90717104218103e-05,44.3170448022327,43.1879094724069,93.9904652568046,112.381308371265
"1117","poxB","poxB",796,409.559508692872,1.13435634473648,0.191981099455086,5.90868761537573,3.44843918572492e-09,1.00290662248156e-08,234.89857491883,276.600427842362,615.210318044539,511.528713965757
"1118","ppc","ppc",444,948.122414816484,-1.71520758453261,0.176770718600682,-9.70300736519149,2.92740278048719e-22,1.52633726054681e-21,1349.57255776347,1560.69895757537,444.318563032167,437.899580894929
"1119","pphA","pphA",320,109.495107977792,3.0810950657328,0.265661564407584,11.59782022892,4.2270792431516e-31,3.05406939696138e-30,22.0673350661324,23.7368662749106,175.164048887681,217.012181682443
"1120","ppiD","ppiD",536,1143.21295695538,-1.2573220577432,0.152675663404387,-8.23524869456745,1.79185010931998e-16,7.73905411021595e-16,1653.95588194012,1573.55642680762,632.299493545776,713.040025528025
"1121","ppk","ppk",1183,325.959137685164,0.68532717928083,0.191952915803383,3.57028793447873,0.000356589043093591,0.000697805270297265,240.916939027775,257.808742041391,448.590856907476,356.520012764013
"1122","ppx","ppx",1170,163.140656122433,-0.939713071473032,0.257991091644064,-3.64242449413525,0.000270082212197393,0.00053439343695467,216.661107922027,213.631796474196,98.2627591321139,124.006960961396
"1123","pqiA","pqiA",659,163.451344051204,1.49303493415177,0.21660610450323,6.89285714073448,5.46827842818855e-12,1.92095061627564e-11,84.4394721952006,86.3758189448137,234.976163142011,248.013921922791
"1124","pqiB","pqiB",991,242.214952939636,0.955458335223847,0.206910861965261,4.61772922962479,3.87962016605776e-06,9.06288666440334e-06,175.809181849187,152.970915993869,299.060571271651,341.019142643838
"1125","prc","prc",440,927.386616426895,-1.57785168427891,0.161129795455104,-9.7924265330465,1.21348102956793e-22,6.38456496238579e-22,1392.97772921586,1386.95828359096,495.586089535879,434.024363364885
"1126","prfA","prfA",936,104.598697842878,-1.7698690273972,0.357976659703232,-4.94409056966018,7.65001345996913e-07,1.89207063673382e-06,151.553350743438,173.740673984415,42.722938753093,50.377827890567
"1127","prfB","prfB",319,488.396398665194,-2.56059542756198,0.220705971909283,-11.6018402465995,4.0331114777893e-31,2.92685049250227e-30,827.069128305043,845.625861043692,145.257991760516,135.632613551527
"1128","prfC","prfC",583,227.594286016467,-2.13422321266905,0.274440357384035,-7.77663763818289,7.44775449111962e-15,2.95738450204836e-14,361.648970546615,381.108575191621,93.9904652568046,73.6291330708287
"1129","prkB","prkB",1151,171.773291117786,0.883798935934066,0.236767059328939,3.73277827768351,0.000189379288569016,0.00038089752653108,120.73203151884,119.343688771079,264.882220269177,182.13522391205
"1130","prlC","prlC",527,783.510623182011,1.39094662965647,0.166564436354075,8.35080200853713,6.78009929641656e-17,2.97835481427027e-16,397.759155200286,466.495358041647,1072.34576270263,1197.44221678348
