"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1520","rluD",381.971131275363,0.35672581678342,0.154835669629883,2.30389946732644,0.0212282876221625,0.032959709729147,330.177210740396,338.388681367379,396.463891689955,462.854741303721
"1521","yiaV",26.1751940919769,1.13427480744957,0.492494182570696,2.30312326031739,0.021271908928248,0.0330057232548752,17.656535333711,14.2694022263353,38.9508384818202,33.8240003260412
"1522","ybiX",76.9891349186812,0.707250993741424,0.30719445062217,2.30229091804558,0.0213187716513523,0.0330405277920417,50.0268501121813,66.590543722898,98.7681975789012,92.5709482607442
"1523","cheA",27.185516470828,-1.18243292095637,0.513603834805701,-2.30222759416058,0.0213223406047795,0.0330405277920417,39.4329289119547,37.3722439261162,19.4754192409101,12.461473804331
"1524","yfcJ",26.087192352413,-1.2161520532359,0.529200353197328,-2.29809380490422,0.0215564507805927,0.0333813804738837,33.547417134051,40.090225302561,11.1288109948058,19.5823159782344
"1525","ydhP",39.0658227194286,-0.982359406284783,0.427748997604075,-2.29657909612229,0.0216427922621187,0.0334931080253115,53.5581571789235,50.9621508083403,25.039824738313,26.7031581521378
"1526","sanA",88.3847058616428,0.663163880556195,0.288957733666318,2.29502035519839,0.0217319577951423,0.0336090566163406,77.1002042905382,59.1160949376747,114.070312696759,103.252211521599
"1527","yeiE",192.208291617861,0.457687908048735,0.199606688332525,2.29294875774038,0.021850955254666,0.0337709590052468,167.737085670255,155.604433801466,221.185118521765,224.306528477957
"1528","ynaI",260.179849550357,0.401999767056039,0.175876783876398,2.28568977778532,0.0222724137061295,0.0343998012738649,221.295242849178,226.271949589031,285.175781741898,307.976424021322
"1529","yeaM",63.759516663962,0.766589956321732,0.336546441539649,2.27781328726787,0.0227377043311507,0.0350954756190423,54.7352595345042,38.7312346143386,77.9016769636404,83.669895543365
"1530","ydjQ",52.2492214051656,0.820667003972402,0.360354124454491,2.27739034544072,0.0227629261212348,0.0351114415987674,37.0787242007932,38.0517392702274,75.1194742149389,58.7469479347031
"1531","malY",324.146197289439,-0.376615958389118,0.165425084613276,-2.27665567933398,0.0228067951230399,0.0351331830877116,353.719257852011,378.47890666994,267.091463875338,297.295160760467
"1532","ccmH",169.474204986397,-0.50907710144767,0.223606722447352,-2.27666277594821,0.0228063710129326,0.0351331830877116,180.685211581643,218.797500803808,150.238948429878,128.175159130261
"1533","yebK",750.623544499739,0.284060353502442,0.124805608191039,2.27602234883254,0.0228446720246008,0.0351685753281525,675.068200925552,676.777362734759,762.323553144195,888.32506119445
"1534","ydhY",11.9011964572636,1.60743797205721,0.706489328799601,2.27524734844674,0.0228910959656434,0.0352170707163745,6.47406295569405,4.07697206466722,13.9110137435072,23.1427370651861
"1535","pepQ",1886.23421059168,-0.221609044489428,0.0974663008700994,-2.27369914022676,0.0229840819102697,0.0353370901030857,1948.69294966391,2114.58951087407,1770.87204954847,1710.78233228029
"1536","uxuB",401.889165755659,0.343066364080881,0.150945434787759,2.27278396702265,0.0230392016857661,0.0353987734234427,352.54215549643,356.735055658382,479.929974150999,418.349477716825
"1537","ybbS",17.5105749601324,1.36373934095716,0.600173015812448,2.27224367811851,0.0230717964987661,0.0354257903299206,7.65116531127478,10.8719255057793,19.4754192409101,32.0437897825653
"1538","aaeA",53.3586607388426,0.826353298419232,0.363753574655466,2.27173932023053,0.0231022597815902,0.0354495013553659,36.4901730230028,39.4107299584498,55.6440549740288,81.8896849998891
"1539","narJ",23.0895913438129,1.20663372892267,0.531312647300292,2.2710427373672,0.0231443909111013,0.0354910737818058,15.8908818003399,10.8719255057793,26.4309261126637,39.1646319564687
"1540","ybiN",77.3754588283763,-0.711229580738274,0.313401918626307,-2.26938489673488,0.0232449298341088,0.0356221002652577,87.1055743129745,106.001273681348,61.2084604714317,55.1865268477514
"1541","ftsQ",873.450535436811,0.272856527968859,0.120482750214305,2.26469372157861,0.023531481033003,0.0360378294859748,798.075397083739,785.496617792552,1030.80611839388,879.42400847707
"1542","nadC",126.28468384979,0.560926654970409,0.24784522695535,2.26321346535942,0.0236225335600387,0.0361538127118621,91.8139837352974,111.437236434237,136.327934686371,165.559580543254
"1543","narG",69.6175459223553,0.713598168227349,0.315519602116088,2.26166033248482,0.0237183973260895,0.0362770043354318,49.4382989343909,55.7186182171187,93.2037920814983,80.1094744564133
"1544","nuoB",2350.69004711476,0.221067868638886,0.0980907734337807,2.25370706030904,0.0242146029110437,0.0370119578173985,2107.01321648952,2236.89867281408,2687.60785524559,2371.24044390983
"1545","mutY",87.1637792899509,-0.656729197403041,0.292114392537766,-2.24819185284797,0.0245639589678126,0.0375216460608658,102.407904935524,111.437236434237,65.3817645944839,69.4282111955582
"1546","nagB",475.871131008331,0.319477317409606,0.142132576110655,2.24774169407076,0.0245926657019183,0.0375411973198753,421.991194475694,423.32559938128,493.840987894506,564.326742281845
"1547","hscC",105.730301607501,-0.606641135652588,0.270175082538128,-2.24536300666061,0.0247448382369778,0.0377490744920928,133.601117358414,121.629666595905,75.1194742149389,92.5709482607442
"1548","pmbA",469.755625423323,0.313221646316708,0.13960754462886,2.24358681437591,0.0248589984172453,0.037898731437144,427.288155075807,410.415187843167,528.618522253274,512.700636521045
"1549","qor",397.01716548231,0.342400005701928,0.152692512238299,2.24241516943256,0.0249345523035798,0.0379893760080364,345.479541362946,353.337578937826,410.374905433463,478.876636195004
"1550","citT",30.6209843865073,1.07721464776445,0.480612080628519,2.24133909900001,0.0250041181333688,0.0380707863191939,21.7763935782436,16.3078882586689,29.2131288613651,55.1865268477514
"1551","hybB",119.625198571131,0.573378747700643,0.256653041127557,2.23406177141564,0.0254790089200797,0.0387688336888382,86.5170231351841,106.001273681348,161.367759424684,124.61473804331
"1552","yphH",133.741490861712,0.522233275107084,0.234120597733313,2.23061652910164,0.0257065409672977,0.0390898432234681,110.059070246799,108.719255057793,148.847847055527,167.33979108673
"1553","ygfO",38.8294277435924,0.938600267091096,0.421263870057297,2.22805783691688,0.0258766584263627,0.0393221224472866,21.1878424004532,31.2567858291154,45.9063453535738,56.9667373912272
"1554","yhiR",54.2971882989307,-0.812223744028845,0.364582540694763,-2.22781854139542,0.0258926179165607,0.0393221224472866,71.8032436904249,67.2700390670092,38.9508384818202,39.1646319564687
"1555","rpiA",886.407679581315,-0.263887410443736,0.118505510614433,-2.2267944256391,0.0259610161212591,0.0394006418303354,918.139837352974,1017.88402547858,826.314216364328,783.292639129374
"1556","baeS",27.6924441054771,-1.13181911714426,0.511214346279739,-2.21398152336851,0.026830049977208,0.0406933919962795,35.3130706674221,42.1287113348946,20.8665206152608,12.461473804331
"1557","yojL",35.5299310210683,-0.986565644340345,0.446250895675897,-2.21078692255862,0.0270505958571035,0.0410015454224562,47.0840942232294,48.2441694318955,23.6487233639623,23.1427370651861
"1558","ygjI",19.1632435033114,1.25652740950812,0.568477800120797,2.21033681392856,0.0270817954718627,0.0410224886480076,8.82826766685552,12.9104115381129,26.4309261126637,28.4833686956136
"1559","rnt",44.3384949962316,-0.888249602702057,0.403023047571088,-2.20396726205933,0.0275266465314062,0.0416695867954578,55.912361890085,59.7955902817859,27.8220274870144,33.8240003260412
"1560","yieH",113.445731753434,-0.575436087865243,0.261284840252698,-2.20233247098729,0.0276418321267249,0.0418171306532504,145.960692092011,126.386134004684,95.9859948301997,85.4501060868408
"1561","fsaA",41.6236989376784,0.87181456331849,0.396220977454004,2.2003240941974,0.0277839090035807,0.042005141094459,28.839007711728,29.2182997967818,51.4707508509767,56.9667373912272
"1562","dsdA",80.4729725642068,0.654139725397521,0.297963484694005,2.19536875825336,0.0281371562947915,0.0424847657426155,57.6780154234561,66.590543722898,89.0304879584461,108.592843152027
"1563","bcsZ",107.776217577428,-0.580029622918016,0.264205002507548,-2.19537714052725,0.0281365555008852,0.0424847657426155,133.601117358414,125.027143316462,83.4660824610432,89.0105271737925
"1564","ygjQ",11.1120602162392,-1.68505648293579,0.768980921161792,-2.19128516269294,0.0284311630845397,0.0429012435291008,17.656535333711,17.6668789468913,5.56440549740288,3.5604210869517
"1565","yccM",42.8743432160976,0.858989248525295,0.392342766061411,2.18938469835542,0.0285688908728134,0.0430815223385557,27.6619053561473,32.6157765173378,54.2529535996781,56.9667373912272
"1566","yhdJ",39.9640530738713,-0.933924751636861,0.427669064835102,-2.18375568501069,0.0289802055230243,0.0436738729465756,47.6726454010198,58.4365995935635,30.6042302357159,23.1427370651861
"1567","narY",43.5603231187104,0.854897547831188,0.391565731064541,2.18327979189343,0.0290152117903289,0.0436987235642478,33.547417134051,27.8593091085594,61.2084604714317,51.6261057607997
"1568","ybbY",16.9682450319821,1.31016534908776,0.601570363924465,2.17790873297122,0.0294128322186306,0.0442693137984491,7.65116531127478,10.8719255057793,20.8665206152608,28.4833686956136
"1569","trmA",286.900133443043,-0.371934878421544,0.171269698088838,-2.17163270894901,0.0298833778153133,0.0449488665673291,326.057352495864,322.080793108711,257.353754254883,242.108633912716
"1570","azoR",250.994292266863,0.429716112047555,0.198121591488108,2.16895144451405,0.0300863704459092,0.0452253721352521,217.763935782436,207.925575298028,236.487233639623,341.800424347363
"1571","gatY",29.9422368912067,1.01540435919621,0.468299254129313,2.16828096616148,0.0301373157205527,0.045273115913752,20.0107400448725,19.0258696351137,48.6885481022752,32.0437897825653
"1572","gadB",125.66093575981,0.519691727937934,0.240107233071373,2.16441512939951,0.0304325037230079,0.0456874737826328,101.230802579943,104.642282993125,141.892340183774,154.878317282399
"1573","dgoT",60.3982361108601,0.790687903298357,0.365575221958289,2.1628596682862,0.0305519746362823,0.0458376733258907,52.3810548233427,34.6542625496714,58.4262577227303,96.1313693476959
"1574","hycG",27.359029559382,-1.09557601641568,0.50703017057094,-2.16077085744623,0.0307130442905674,0.0460500537012319,37.6672753785835,38.0517392702274,19.4754192409101,14.2416843478068
"1575","yedO",248.471571497972,-0.395178146189786,0.182983548180592,-2.15963757462924,0.030800737245417,0.0461522158090057,271.32209296136,293.54198865604,210.056307526959,218.96589684753
"1576","hyuA",23.5288098588182,1.10751979129163,0.513711326372035,2.15591857612567,0.0310900236840886,0.0465561268365793,14.1252282669688,14.9488975704465,34.777534358768,30.2635792390895
"1577","yahB",104.397178547773,0.563373784368021,0.261754180599787,2.15230099888796,0.0313736552104569,0.0469508207433167,84.751369601813,83.5779273256781,133.545731937669,115.71368532593
"1578","ygcU",52.0613997872318,-0.814021696170696,0.378254017299445,-2.15205036547246,0.0313933877682008,0.0469508207433167,58.2665666012464,75.4239831963436,38.9508384818202,35.604210869517
"1579","ycbL",1493.55941495995,0.218303254513169,0.101597237992968,2.14871249283645,0.0316571977642397,0.0473153810789143,1420.76254318595,1341.32380927552,1665.14834509781,1547.00296228051
"1580","ycdW",512.770182034733,0.306668138287545,0.14339959804011,2.13855647072153,0.0324716060524177,0.0485018925846239,470.840942232294,447.107936425172,620.431212960421,512.700636521045
"1581","tnaB",82.1801401899409,0.62193930770076,0.29117891394559,2.13593525462828,0.0326846915275249,0.0487892928557613,64.1520783791501,64.5520576905644,93.2037920814983,106.812632608551
"1582","yebA",2045.72378590338,-0.209539527559231,0.0981150781439199,-2.13565062091545,0.0327079020576027,0.0487930776586235,2197.06154669144,2194.09046613508,2011.53258731114,1780.21054347585
"1583","pdxH",401.888922138546,-0.332593487073727,0.156095106865103,-2.13071052484146,0.0331129974748789,0.0493661870124537,422.579745653484,472.928759501398,331.082127095472,380.965056303832
"1584","appA",59.3011588463526,0.709715884624566,0.33653561886614,2.10888787051947,0.0349542614273756,0.0520783187933122,45.3184406898583,44.1671973672282,76.5105755892896,71.208421739034
"1585","pps",16343.5645296298,0.163364278460504,0.0775210984337009,2.10735247256873,0.0350870380961336,0.0522431608245271,14886.8134910296,15950.4737076664,17352.5985436509,17184.3723761724
"1586","thyA",385.546475383495,-0.323848915594954,0.154686733466914,-2.09357912173005,0.0362974890270617,0.05401139603018,411.397273275467,447.107936425172,356.121951833785,327.558739999557
"1587","ybjI",113.027598196839,-0.538850938570027,0.257734572336743,-2.09072044035284,0.0365531315783358,0.054357523960222,131.246912647252,137.258059510463,94.594893455849,89.0105271737925
"1588","yafK",387.059492653929,-0.319022961625529,0.152758475940345,-2.08841414305622,0.036760492794001,0.0546314628424699,434.939320387082,424.005094725391,329.691025721121,359.602529782122
"1589","hemD",342.523596304295,-0.333623548566075,0.15985306107127,-2.08706387184748,0.036882361290704,0.0547780822190443,371.964344363513,392.068813552165,296.304592736704,309.756634564798
"1590","agaD",25.6908510663668,1.04057357537143,0.499457417023068,2.08340799416613,0.0372140502097527,0.055235948739004,17.656535333711,14.9488975704465,29.2131288613651,40.9448424999446
"1591","yqhG",46.6691622312205,0.8067452453401,0.389357223096882,2.07199249810594,0.0382661408138857,0.0567618430677374,40.6100312675354,26.5003184203369,62.5995618457824,56.9667373912272
"1592","yfdX",31.6814611817007,0.978814754477422,0.472815709136877,2.07018238938009,0.038435267776103,0.0569769044922131,17.0679841559207,25.1413277321145,54.2529535996781,30.2635792390895
"1593","yhaM",66.934216282665,0.682300069419674,0.329630367862542,2.0698944513031,0.0384622296711447,0.0569810809942885,47.6726454010198,55.0391228730075,97.3770962045505,67.6480006520823
"1594","anmK",557.486557871594,0.271101446385778,0.131494652203704,2.06169180147193,0.0392370876181359,0.058092551304141,499.091398766232,511.659994115736,624.604517083474,594.590321520934
"1595","acnB",29275.7834347323,-0.16179817580503,0.0785589543582018,-2.05957649419932,0.0394390452779289,0.0583549510068414,30227.3999401355,31605.3669406444,26564.4718446014,28705.8950135481
"1596","ycgE",410.066695212162,0.302869968117271,0.147104276622083,2.05887942262451,0.0395057907803751,0.0584170841113315,357.250564918753,377.119915981718,459.063453535738,446.832846412439
"1597","yniC",238.442910625712,0.439749295107927,0.21361933419896,2.05856504869711,0.0395359238482096,0.0584250346160141,190.690581604079,212.002547362696,212.83851027566,338.240003260412
"1598","modB",135.793102005902,-0.542490384413183,0.263637079861649,-2.05771655754141,0.0396173500102905,0.0585087271741461,161.263022714561,163.078882586689,140.501238809423,78.3292639129374
"1599","sdaB",82.8887047015928,0.596819614276394,0.290879549552836,2.05177577864746,0.0401914582838457,0.059319475640948,65.9177319125212,65.2315530346756,91.8126907071476,108.592843152027
