"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_starvation1","IAI1_starvation2"
"1829","ydfG","ydfG",1293,859.950358371546,-0.529982909190513,0.130790448452344,-4.05215300858628,5.07484569471769e-05,9.26659759105063e-05,1018.40697565285,1015.04384289424,727.926739346932,678.423875592163
"1830","ydfH","rspR",1920,271.314345110719,0.249939613479911,0.198095403153099,1.26171334367988,0.207051953634399,0.254609199234801,232.017415640119,263.707835209535,279.189292886168,310.342836707053
"1831","ydfT","quuQ",1596,42.0876547745543,1.18414940424157,0.455259962528812,2.6010400687643,0.00929415977659025,0.0137490671883017,20.7970792730639,30.5345914453145,62.1676563106852,54.8512920691536
"1832","ydfU","ydfU",1658,9.87703631742466,2.12088921410335,0.889246748685955,2.38504016712729,0.0170772566589619,0.0243180958816702,3.89945236369948,2.77587194957405,16.9548153574596,15.8780055989655
"1833","ydgA","ydgA",1610,1446.02800993032,-0.295630872086995,0.11554108146777,-2.55866457481152,0.0105075071286994,0.0154088349881114,1543.53322729771,1645.16677544755,1317.95431378653,1277.4577231895
"1834","ydgD","ydgD",463,347.036056100067,2.33143955635802,0.183906821342384,12.677287005127,7.90198435294054e-37,4.02950001237421e-36,113.734027274568,115.661331232252,590.027574439594,568.721291453855
"1835","ydgG","tqsA",1500,138.683685357446,0.823392703949766,0.271349176089953,3.03443966852808,0.00240982949220119,0.00379307162072467,89.6874043650879,111.034877982962,196.675858146531,157.336600935204
"1836","ydgH","ydgH",2056,2114.81568459463,-0.0859529119093389,0.107458919037837,-0.799867639456471,0.423787488689629,0.486654796107108,2176.54432767159,2178.13418976577,1976.93147067979,2127.65275026138
"1837","ydgI","ydgI",1811,85.7557125256993,-0.536771441953157,0.317973903306072,-1.68809904326166,0.0913922180925201,0.119082244435121,98.7861265470534,104.557843433956,68.949582453669,70.7292976681191
"1838","ydgJ","ydgJ",1697,978.922457516722,0.269944950236113,0.124193735840333,2.17357943546494,0.0297367342094008,0.0413720857209165,906.622674560128,867.922629566819,1071.54433059145,1069.60019534849
"1839","ydgR","dtpA",1632,99.6272445029654,-0.753244339215605,0.305125394308548,-2.46863864255727,0.0135628101522708,0.0196211977754359,136.480832729482,113.810749932536,74.6011875728222,73.6162077770219
"1840","ydhB","ydhB",1864,65.1682088337375,-0.564659570621116,0.377848661626204,-1.49440669762043,0.135069352064198,0.171083015141401,76.689229819423,78.6497052379314,41.8218778817337,63.512022395862
"1841","ydhC","ydhC",1763,34.2595091534429,-0.932614709864196,0.506780797051286,-1.8402723925031,0.0657282564080723,0.0880229230739981,42.8939760006942,47.1898231427588,18.0851363812902,28.8691010890282
"1842","ydhF","ydhF",728,313.063598589456,1.66061565442872,0.194569978024201,8.53479900286654,1.40399291036911e-17,4.55333415024927e-17,151.428733456996,148.971794627141,518.817349938264,433.036516335423
"1843","ydhJ","ydhJ",1889,19.8880009947923,-0.88743062030924,0.635642111125153,-1.39611678455097,0.162679330196967,0.203327632924849,25.3464403640466,26.8334288458825,15.824494333629,11.5476404356113
"1844","ydhO","mepH",2021,167.25235592981,-0.21309954478847,0.234512081649056,-0.908693246377686,0.363512070108413,0.424666995312204,183.274261093875,175.805223473023,152.593338217136,157.336600935204
"1845","ydhP","ydhP",612,128.372265289657,-3.45782646428457,0.345154517992995,-10.0181984706187,1.26792953919007e-23,4.89147327128718e-23,234.617050549252,236.874406363652,20.3457784289515,21.6518258167711
"1846","ydhQ","ydhQ",975,555.512612605154,0.926654857141304,0.146727881508309,6.31546538814321,2.69349667591421e-10,6.52240579675225e-10,381.496422915265,383.995619691077,729.057060370763,727.50134744351
"1847","ydhS","ydhS",759,73.9720816684832,3.22928725590382,0.393855231513897,8.199173192371,2.42045995218746e-16,7.52925684731831e-16,12.3482658183817,15.7299410475863,137.899164907338,129.910954900627
"1848","ydhT","ydhT",1457,29.5931777597601,1.7492122951367,0.540422208255147,3.23675131853733,0.00120898717676834,0.00195910688013044,11.0484483638152,15.7299410475863,49.7341250485481,41.8601965790909
"1849","ydhU","ydhU",1285,57.558588853194,1.59097563302098,0.387267701121671,4.10820636064646,3.98743752529885e-05,7.32633462819501e-05,27.2961665458963,29.6093007954565,88.1650398587899,85.1638482126332
"1850","ydhV","ydhV",1328,37.667183425993,1.86824435054648,0.482762187220446,3.8699061359861,0.000108877264028888,0.000193568690039311,16.8976269093644,14.8046503977283,65.5586193821771,53.4078370147022
"1851","ydhX","ydhX",1944,20.5231352540443,0.697750465104659,0.614416294402211,1.13563144640154,0.256110842295434,0.31104819889893,16.2477181820811,14.8046503977283,29.3883466195966,21.6518258167711
"1852","ydhY","ydhY",1613,8.62958553875593,2.49005625506971,0.975932366223062,2.551463955137,0.0107271419488395,0.0157016628277806,2.59963490913298,1.85058129971603,11.3032102383064,18.7649157078683
"1853","ydiA","ppsR",1148,181.263882218751,1.21956290346319,0.247113239238432,4.93523903139189,8.00526559522525e-07,1.64637910020268e-06,116.333662183701,99.9313901846657,221.542920670805,287.24755583583
"1854","ydiB","ydiB",1878,42.1051846607983,0.625071933233035,0.436555580523649,1.4318266931401,0.15219342596391,0.191335824654308,34.445162546012,31.4598820951725,51.9947670962094,50.5209269057993
"1855","ydiD","fadK",1317,55.21135588209,1.61981605794857,0.414824724928466,3.90482042319898,9.42953787866761e-05,0.000169044335091376,20.7970792730639,33.3104633948886,85.9043978111286,80.8334830492789
"1856","ydiF","ydiF",1715,22.3082175046188,1.32058879745591,0.626235649953021,2.1087729476196,0.0349641847446668,0.0481343674531536,16.2477181820811,8.32761584872214,27.1277045719353,37.5298314157367
"1857","ydiK","ydiK",2019,307.55432028338,0.169460660314986,0.185066389105661,0.915674970122397,0.359837396834157,0.420790536862529,301.557649459426,276.661904307547,314.229244624918,337.76848274163
"1858","ydiM","ydiM",874,41.8590005742973,4.09343328313068,0.58073064638432,7.04876401584238,1.80513985046e-12,4.87711339793314e-12,3.24954363641623,5.5517438991481,73.4708665489916,85.1638482126332
"1859","ydiN","ydiN",947,34.2725690659076,4.22300934264415,0.651212613498338,6.48483959786649,8.88262347534935e-11,2.21455903118266e-10,1.94972618184974,4.62645324929008,65.5586193821771,64.9554774503134
"1860","ydiO","ydiO",2136,17.8727757638011,0.386840767791785,0.680315836771088,0.5686193777699,0.569614471477011,0.629615995860123,17.5475356366476,12.9540690980122,13.5638522859677,27.4256460345768
"1861","ydiP","ydiP",654,154.463722963753,2.48791440360323,0.266241492396819,9.34457804155906,9.22565939916999e-21,3.33054768217742e-20,48.7431545462434,43.4886605433268,244.149341147418,281.473735618025
"1862","ydiQ","ydiQ",2020,9.08852391871602,0.814283566222033,0.894653592433408,0.910166318124568,0.362734804219992,0.423968748892773,4.54936109098272,8.32761584872214,9.04256819064512,14.4345505445141
"1863","ydiR","ydiR",2044,15.2572016478568,0.598294115156921,0.715714554436182,0.835939567595127,0.403188901385088,0.465718686971719,8.4488134546822,15.7299410475863,18.0851363812902,18.7649157078683
"1864","ydiS","ydiS",2068,13.6773437989904,0.556204125550368,0.729344036097065,0.762608725131669,0.445696779517745,0.508844340638972,11.6983570910984,10.1781971484382,16.9548153574596,15.8780055989655
"1865","ydiV","ydiV",2029,160.255180585837,-0.226914822209479,0.254092872270954,-0.893038912038062,0.371836334828991,0.432678948512198,164.426908002661,182.282258022029,167.287511526935,127.024044791724
"1866","ydiY","ydiY",2006,49.6400873627644,-0.396747021155511,0.410172230613148,-0.967269336011439,0.333409408597213,0.392412569141585,59.1416941827754,53.6668576917649,39.5612358340724,46.1905617424451
"1867","ydjE","ydjE",854,81.5001269182034,2.58676622075872,0.35861508911229,7.21321076355697,5.4647729900902e-13,1.51081136178021e-12,22.7468054549136,23.1322662464504,155.984301288628,124.137134682821
"1868","ydjF","ydjF",1056,300.259541105412,1.18912807664034,0.206387063050391,5.76164057506843,8.33002417224983e-09,1.86242301805699e-08,156.628003275262,210.04097751777,411.436852674353,422.932330954263
"1869","ydjG","ydjG",2084,65.1820916724087,0.256908314101753,0.359195265121289,0.715233019608439,0.474465068888999,0.537406496830003,57.8418767282089,61.0691828906291,76.8618296204835,64.9554774503134
"1870","ydjH","ydjH",2127,30.1319903268081,0.309031882572401,0.524365231134696,0.58934472429393,0.555630048540587,0.616757190693147,27.9460752731796,25.9081381960244,40.691556857903,25.9821909801254
"1871","ydjI","ydjI",1888,43.0241532153244,0.619013823741953,0.443290427763537,1.39640692641383,0.162591990502331,0.20332610676695,34.445162546012,33.3104633948886,61.0373352868545,43.3036516335423
"1872","ydjJ","ydjJ",2347,32.5740244269313,-0.0151794760614601,0.512138981650381,-0.0296393686193226,0.976354667477297,0.982178683388964,27.9460752731796,37.9369166441787,38.4309148102417,25.9821909801254
"1873","ydjK","ydjK",2065,23.4986819522828,0.444698292489809,0.574551476364716,0.773992080402422,0.438935474608931,0.501853101962075,17.5475356366476,22.2069755965924,28.258025595766,25.9821909801254
"1874","ydjL","ydjL",2357,26.3381863695732,-0.0083399995434452,0.566984551130176,-0.0147093946860121,0.988264024294392,0.989941180042028,20.7970792730639,32.3851727450306,30.5186676434273,21.6518258167711
"1875","ydjN","ydjN",66,2756.75083746509,-3.61072904348929,0.116282296783041,-31.0514080249565,1.09200393850367e-211,3.9063959072836e-210,4946.45532335278,5248.24856599467,413.697494722014,418.601965790909
"1876","ydjQ","cho",2304,54.5566385537126,0.0555336659168283,0.399609493773228,0.138969836258051,0.889473984900345,0.911479200672619,59.7916029100586,47.1898231427588,62.1676563106852,49.0774718513479
"1877","ydjX","ydjX",1239,59.4083977106217,1.67205173066594,0.384151499062495,4.35258416209884,1.34542196680095e-05,2.56379440162796e-05,29.2458927277461,26.8334288458825,94.9469660017737,86.6073032670846
"1878","ydjZ","ydjZ",2262,22.9645932841458,-0.139434232140813,0.581625196029868,-0.239732104270209,0.810537944950487,0.845638571819753,24.0466229094801,24.0575568963084,19.2154574051209,24.538735925674
"1879","yeaD","yeaD",755,213.207948710499,-2.04991047652806,0.248203101748453,-8.25900426742287,1.46892678293786e-16,4.5935577940613e-16,386.695692733531,300.719461203855,80.2527926919754,85.1638482126332
"1880","yeaE","yeaE",2188,166.32011663068,0.106240942865163,0.240238773876679,0.442230623936249,0.658322327749037,0.709401650303731,167.026542911794,152.672957226573,159.37526436012,186.205702024232
"1881","yeaG","yeaG",45,1906.12385463522,4.3322107219948,0.127536569425104,33.9683805321336,6.53063567906249e-253,3.42640685294812e-251,184.574078548442,173.954642173307,3742.49290990325,3523.47378791589
"1882","yeaH","yeaH",116,617.000189550769,5.33619481869092,0.214275467623427,24.9034333135554,6.82955367933573e-137,1.39004967559583e-135,29.2458927277461,29.6093007954565,1213.96477959411,1195.18078508577
"1883","yeaI","yeaI",1168,18.5179241200862,3.91346127789378,0.81681993907727,4.79109420653304,1.65874216370669e-06,3.35298822646532e-06,1.29981745456649,2.77587194957405,33.9096307149192,36.0863763612852
"1884","yeaJ","yeaJ",1743,125.353838207982,0.527186602191433,0.264636683207093,1.99211460710033,0.0463584846253493,0.062795400000258,100.735852728903,104.557843433956,150.332696169475,145.788960499592
"1885","yeaM","yeaM",1714,55.8563690522738,0.829015187329859,0.392766283927382,2.11070863578284,0.034797363263735,0.047956201385839,45.4936109098272,34.2357540447466,70.0799034774997,73.6162077770219
"1886","yeaN","yeaN",2285,33.667162827186,-0.0913675999251595,0.487051176013529,-0.187593428421619,0.85119537814804,0.879506471688193,32.4954363641623,37.0116259943206,30.5186676434273,34.6429213068338
"1887","yeaP","yeaP",1428,533.028645564246,-0.513098331347393,0.151195010453035,-3.39361947070849,0.000689754645216913,0.00113961561746475,610.914203646251,643.077001651321,430.652310079474,447.471066879937
"1888","yeaS","leuE",1038,61.8133048435444,2.35440480792526,0.400717917826747,5.87546676398733,4.21653561226275e-09,9.59079054003116e-09,16.8976269093644,23.1322662464504,96.0772870256044,111.146039192759
"1889","yeaT","dmlR",1388,84.0511390165361,1.179351023059,0.326980042410873,3.60679818365509,0.000309998579615232,0.000527310264028503,45.4936109098272,57.368020291197,116.423065454556,116.919859410564
"1890","yeaU","dmlA",1208,85.46967783681,1.58698546507309,0.350281808149547,4.53059630317869,5.88174355958694e-06,1.14956925034642e-05,43.5438847279775,40.7127885937527,101.728892144758,155.893145880752
"1891","yeaV","yeaV",321,222.000258182053,4.92639456672986,0.310812322280614,15.8500619620934,1.40442321423591e-56,1.03297296224641e-55,13.6480832729482,13.8793597478702,405.7852475552,454.688342152194
"1892","yeaW","yeaW",226,361.187083827304,4.31295369672772,0.224107224134785,19.2450453722713,1.55327395916722e-82,1.62269018477602e-81,36.3948887278618,31.4598820951725,688.36550351286,688.528060973322
"1893","yeaX","yeaX",404,216.770660881542,3.56618945390287,0.256299586449881,13.9141443936751,5.19782147378778e-44,3.03763774742895e-43,35.7449800005785,30.5345914453145,428.391668031812,372.411404048464
"1894","yeaZ","tsaB",509,207.85308772507,-3.06393684287593,0.263042451568679,-11.6480698252463,2.34714903163837e-31,1.08872669227862e-30,377.596970551566,365.489806693916,40.691556857903,47.6340167968965
"1895","yebA","mepM",1087,1976.32458878753,-0.636933538683492,0.116151736000474,-5.48363339727347,4.16677808827047e-08,9.05038000589382e-08,2360.46849749275,2453.87080342346,1644.61708967358,1446.34196456031
"1896","yebB","yebB",1621,26.5367496913021,1.40167770564572,0.555547486033666,2.52305651790994,0.0116339701167167,0.0169449743649403,15.5978094547979,12.9540690980122,42.9521989055643,34.6429213068338
"1897","yebC","yebC",327,1308.3645033069,-2.12118588528653,0.13528359398324,-15.6795500683499,2.08727476671301e-55,1.50705068018637e-54,2079.70792730639,2179.98477106549,533.511523248062,440.25379160768
"1898","yebE","yebE",247,606.34572834736,2.8497025991564,0.157163299399218,18.1321123318857,1.77796291757944e-73,1.69950220583201e-72,154.678277093413,138.793597478702,1057.98047830548,1073.93056051185
"1899","yebK","yebK",684,451.985040824561,1.56074888428534,0.17083160709087,9.13618334957848,6.46953068430409e-20,2.23312309146812e-19,239.166411640234,216.518012066776,626.197847202174,726.057892389059
"1900","yebQ","yebQ",1814,21.4808439154596,1.03622142524237,0.61678606884181,1.68003377117152,0.0929507452414255,0.120979442952043,10.3985396365319,17.5805223473023,30.5186676434273,27.4256460345768
"1901","yebS","yebS",1688,139.386884173012,0.571868802222159,0.258963201419553,2.20830140764154,0.0272232692771434,0.038077096423777,116.983570910984,106.408424733672,153.723659240967,180.431881806426
"1902","yebT","yebT",1084,218.813783345298,-1.27001933968131,0.230582542552377,-5.50787291016547,3.63195452274829e-08,7.91055777510028e-08,302.857466913993,315.524111601583,109.641139311572,147.232415554044
"1903","yebU","rsmF",1021,147.534977252561,-1.57353988188128,0.262669795756197,-5.99056270383595,2.09116228722063e-09,4.8356847797531e-09,220.968967276304,221.144465316066,70.0799034774997,77.9465729403761
"1904","yebZ","yebZ",456,333.312037050759,-2.64783235870799,0.20687752775252,-12.7990332612419,1.66004924663405e-37,8.59512340198022e-37,561.521140372724,588.484853309698,83.6437557634673,99.5983987571473
"1905","yecA","yecA",360,1226.02976636503,1.8283418647266,0.121937763513074,14.994057722984,8.02941248407542e-51,5.26595635413946e-50,516.67743819018,560.726133813958,1917.02445641676,1909.69103703921
"1906","yecC","yecC",907,158.158113492434,-1.80618021164949,0.266975852674171,-6.76533174651505,1.33004081782341e-11,3.4622120957895e-11,247.615225094917,244.276731562516,59.9070142630239,80.8334830492789
"1907","yecE","yecE",2263,37.6715856280554,0.112686121788323,0.469645345251721,0.23993876001885,0.810377732221674,0.845638571819753,39.644432364278,32.3851727450306,33.9096307149192,44.7471066879937
"1908","yecO","cmoA",1463,140.262628508976,-0.850238918827081,0.264268715940763,-3.21732716564781,0.00129390959063645,0.00208812067224378,190.423257093991,171.178770223733,108.510818287741,90.9376684304388
