"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","YJ016_HS1","YJ016_HS2","YJ016_ASW1","YJ016_ASW2"
"797","VV1_RS14190",19836.802943528,-1.35997212334424,0.826447515153303,-1.64556381186768,0.099853594788364,0.157610818373603,18542.0040197719,2944.63122470389,36289.0970835412,21571.4794460951
"798","VV1_RS00170",891.20178092947,-1.35719308893889,0.825153655448299,-1.64477619407932,0.100015973194893,0.157669291076661,874.386960105358,91.9628180875364,1060.88930749269,1537.5680380323
"799","VV1_RS01975",49.131712909982,-0.742343541563752,0.451635683043166,-1.64367779038576,0.100242775956714,0.157829051506316,32.6419278196599,40.0630098599169,53.4621383303401,70.359775630011
"800","VV1_RS03190",537.283612915618,-0.709049183992524,0.43162524124036,-1.64274263005317,0.100436194566961,0.157935915956546,368.089824349356,446.156246167256,879.619244716377,455.269136429483
"801","VV1_RS13795",799.586905772744,-1.23716309005503,0.753936626754526,-1.64093777401511,0.100810332810136,0.158326340418416,806.325068055854,122.010075482474,897.996854767432,1372.01562478521
"802","VV1_RS14065",231.590666732218,0.542494430517315,0.331178630233179,1.63807196779379,0.101406681834667,0.159064346319215,239.605640378355,310.488326414356,187.952830067602,188.315870068559
"803","VV1_RS00600",1865.36736964543,0.811162065089658,0.496056821285175,1.635220060049,0.102002924393535,0.159800347306435,1612.65013611171,3155.87254941982,1120.19886720291,1572.74792584731
"804","VV1_RS11015",22.3550145419273,0.980871347947205,0.600280065453732,1.63402285765694,0.102254051161767,0.15999452283769,25.6968367942003,34.5998721517464,16.7069182282313,12.4164309935314
"805","VV1_RS14700",363.475184575699,0.760404853046288,0.470074524042818,1.61762617234927,0.105743185196076,0.16524835649275,569.497464087683,345.088198566102,185.446792333367,353.868283315644
"806","VV1_RS05820",572.689527812864,-0.727723678328214,0.450207349848748,-1.61641892024353,0.10600377039236,0.165450053540432,291.693823069301,568.16632164973,832.83987367733,598.058092855094
"807","VV1_RS03180",2527.66637735467,0.942508021283252,0.583311255568707,1.61578919022288,0.106139899492908,0.165457241093033,1744.60686559544,4942.31857999156,1973.08704275412,1450.65302107758
"808","VV1_RS01640",9285.92405859035,-1.03024555236582,0.639076323729736,-1.61208530829802,0.106943377296321,0.166503426533133,3016.25303235708,9023.28244799491,15568.3417509773,9535.81900303208
"809","VV1_RS09295",424.357361626565,-0.629194196349425,0.390478707078997,-1.61134060562778,0.107105505012291,0.166549722256443,343.087496657702,323.23564773342,652.405156812432,378.701145302706
"810","VV1_RS05810",832.679644585148,0.688227771934299,0.42825997891259,1.60703265731672,0.10804720440614,0.167806645855462,1177.19292881539,885.028308723618,815.297609537687,453.199731263895
"811","VV1_RS04870",3279.5670645933,0.567364261892569,0.355394886806286,1.59643338425918,0.1103920675984,0.171237017310466,3477.4070764476,4365.04702882821,2424.17383491636,2851.64031818103
"812","VV1_RS08635",383.087956098675,-0.76916692177414,0.482038786927912,-1.59565359185332,0.110566155267306,0.171295841534816,195.851566917959,366.940749398784,346.668553235799,622.890954842156
"813","VV1_RS13280",3919.35907378281,0.820750116232623,0.515823828667099,1.59114424464155,0.111577117209412,0.172649463037442,3403.09460247518,6644.08597608667,2122.61396089679,3507.64175567261
"814","VV1_RS06855",2295.38717550417,0.568487592029832,0.357890071388735,1.58844191967636,0.112186444697078,0.173379050895483,3099.5941246626,2391.94379322731,1897.90591072707,1792.10487339969
"815","VV1_RS01490",5586.67514851475,-0.733688286523502,0.462705561288464,-1.58564829971019,0.112819113181611,0.173933173441554,3680.89824349356,4672.80378638849,8945.71936530644,5047.2791988705
"816","VV1_RS02505",1641.77103036155,-0.708638391070044,0.446910658630853,-1.58563770495207,0.112821517908035,0.173933173441554,886.888123951185,1596.14673373714,2128.46138227667,1955.58788148119
"817","VV1_RS12595",9034.71376371918,-0.77803047487749,0.492335734237124,-1.5802843888288,0.114041753334193,0.175599174656566,4906.01230038463,8330.37448200862,13807.4325697217,9095.03570276172
"818","VV1_RS00120",428.876303377538,-0.658240642091304,0.418069505717646,-1.57447657169204,0.115377313683896,0.177355598164106,393.786661143557,267.693747700354,395.953962009082,658.070842657162
"819","VV1_RS07640",338.338532630271,0.643213269576368,0.408668108315196,1.57392577617109,0.115504610008465,0.177355598164106,298.638914094761,529.013834741175,281.511572145697,244.18980953945
"820","VV1_RS13725",710.002883582102,0.4662910384951,0.296341910751325,1.57349001804334,0.115605397849417,0.177355598164106,863.969323567168,785.781307025188,631.521509027143,558.739394708911
"821","VV1_RS06875",1661.19718525374,-0.747499067188447,0.475983968440211,-1.57042908322729,0.116315320805051,0.17822737341383,1639.04148200845,828.57588573919,2219.51408662053,1957.65728664678
"822","VV1_RS02855",5836.8665501988,-0.524457996821464,0.334972086806904,-1.56567671599392,0.117424319942916,0.179640821551843,4890.03859102607,4669.16169458304,6955.09005841268,6833.17585677342
"823","VV1_RS06410",1586.80518801077,-0.940689612600637,0.601215994283269,-1.56464502199757,0.11766616610391,0.179640821551843,1457.08009714141,691.997443034928,1247.17144573747,2950.97176612929
"824","VV1_RS13990",255.063895504337,0.486919458624536,0.311149537742275,1.56490497192334,0.117605192730027,0.179640821551843,292.388332171847,302.2936198521,193.800251447483,231.773378545919
"825","VV1_RS02790",40132.6540096069,-0.659682455518735,0.422442480396259,-1.56159118964537,0.11838432632378,0.180518160624624,25899.6334521438,36114.071819861,54521.35694601,43995.5538204128
"826","VV1_RS11155",78.1084961869717,-0.634906111574198,0.407510778754708,-1.55801059671201,0.119230736165846,0.181588699874859,71.5344375622334,50.0787623248961,93.5587420780952,97.2620427826623
"827","VV1_RS04580",85.414083628817,-0.850447108286806,0.547996318146593,-1.55192120845474,0.120681077577868,0.183575327198256,44.4485825629411,75.573404963025,68.4983647357483,153.135982253553
"828","VV1_RS05760",662.066350590747,-0.762251617331635,0.492165729450306,-1.54877020426226,0.121436970550587,0.184502063952462,293.777350376939,682.89221352131,721.738867459592,949.856971005149
"829","VV1_RS04515",3516.89161213793,0.675489399353321,0.436979151123958,1.54581608210801,0.122148991926416,0.185359990160955,4155.942469635,4513.46226990018,1950.532703146,3447.62900587054
"830","VV1_RS01985",74.8019535730717,-0.694790256497804,0.45051690493882,-1.5422068492461,0.123023336214678,0.18646187585309,68.0618920495036,44.6156246167256,76.8518238498639,109.678473776194
"831","VV1_RS13205",173.133902764372,0.683392312802777,0.444458572025889,1.53758382853953,0.124150403983333,0.187943692191375,145.846911534651,282.262114922142,131.984654003027,132.441930597668
"832","VV1_RS13125",34.5209233139246,-0.850958530584539,0.556860938429571,-1.52813471346072,0.12647909424644,0.191238822790891,24.3078185891084,25.4946426381289,59.3095597102211,28.9716723182398
"833","VV1_RS05850",538.728729614102,2.19764286360338,1.44264753207493,1.52334011928926,0.127673634822592,0.192813244425955,1791.13897546602,67.3786984007693,188.788175979014,107.609068610605
"834","VV1_RS13245",2535.44561058806,1.47311227566338,0.968722692438262,1.52067489196065,0.12834144251597,0.193589370126007,7173.58452019717,426.124741237298,867.924401956615,1674.14877896114
"835","VV1_RS10725",5426.70299267721,0.896950753552126,0.590173375886774,1.51980890734761,0.128559009790774,0.193685310559034,9641.8698706455,4554.43580271146,2394.93672801696,5115.56956933492
"836","VV1_RS07920",1633.06144262917,0.731848554578303,0.4827586408878,1.51597194248543,0.129526447179979,0.19490941453638,2742.61644595398,1346.66344506402,1166.14289233054,1276.82298716814
"837","VV1_RS04545",58.8578618045398,-0.640374838118679,0.423772080127301,-1.5111303178027,0.130755251671991,0.196523424854677,48.6156371782169,43.7051016653639,81.0285534069217,62.0821549676568
"838","VV1_RS13305",3729.330947451,-1.489233597109,0.987197511294382,-1.50854674983567,0.131414651097653,0.197278796039198,3524.63369542072,170.267791904647,4608.6033932576,6613.81890922104
"839","VV1_RS04070",531.339202463475,-1.97113750653633,1.31214735205409,-1.50222267602082,0.13303961041799,0.199480130996224,34.7254551272978,328.698785441591,369.222892843911,1392.7096764411
"840","VV1_RS00730",11568.2073026306,-0.80996851568059,0.539841346807192,-1.50038251140085,0.133515347046336,0.199756930432316,11546.2138298265,5138.08101453434,16249.1486687778,13339.3856973839
"841","VV1_RS05430",876.606950303618,-0.522032993271587,0.347956960580016,-1.50028035766665,0.133541795304911,0.199756930432316,798.685467927848,639.187111855946,1182.84981055878,885.705410871903
"842","VV1_RS10465",481.854159677805,-0.957372653554274,0.640896799196857,-1.49380158358414,0.135227487523753,0.202038217701759,120.844583842996,526.28226588709,609.802515330442,670.487273650693
"843","VV1_RS01345",1904.52623562117,0.646677997027312,0.433714442952693,1.49102250924544,0.135955585312012,0.202644699434254,2048.10734340802,2613.20087040821,1826.90150825709,1129.89522041135
"844","VV1_RS07870",651.264685440612,-0.653676058858915,0.438395924409402,-1.49106326601812,0.135944885499408,0.202644699434254,350.032587683161,658.308093834543,679.971571889013,916.746488355732
"845","VV1_RS14185",6271.28193981411,1.1650991858664,0.784264710688427,1.48559430252023,0.137386462979972,0.204535112933497,15104.1839621694,2438.38046374676,3145.07735646454,4397.48597687569
"846","VV1_RS12225",16501.5345430611,-1.40468767920818,0.949968698337594,-1.47866733047765,0.139229247851118,0.207033562407455,16039.6877232988,1179.12722201346,25011.9272794851,23775.395947447
"847","VV1_RS03200",3290.60801057632,0.580188928812167,0.392794764114328,1.47707908001364,0.139654440568462,0.207176045088591,3237.80143606924,4661.87751097214,2353.16943244638,2909.58366281751
"848","VV1_RS10110",528.855550760292,-0.628350867399656,0.425343299300498,-1.47727933749754,0.139600774367425,0.207176045088591,295.166368582031,532.655926546622,548.822263797398,738.777644115116
"849","VV1_RS05520",673.04109715382,-0.580494678785224,0.394102827641121,-1.47295233139975,0.140763889741794,0.208330556817855,461.154044090514,613.692469217817,624.003395824439,993.314479482509
"850","VV1_RS12675",224.423790141498,-0.741762830314222,0.503453122631774,-1.47335034180878,0.140656592882047,0.208330556817855,97.2312743564337,237.646490305416,312.419370867925,250.398025036216
"851","VV1_RS03330",309.770269480492,-0.568352320449995,0.387900660725074,-1.46520070212723,0.142866168103943,0.211193465892785,312.52909614568,184.836159126435,369.222892843911,372.492929805941
"852","VV1_RS13770",548.624420981952,1.09216436114165,0.746116018921619,1.46379964166992,0.143248700391882,0.211510405038717,1314.01122201695,193.941388640052,309.91333313369,376.631740137118
"853","VV1_RS12460",166.906604251818,-0.462177754943189,0.317565335369293,-1.45537847953628,0.145564510844777,0.214677789733564,136.123784099007,144.773149266518,200.483018738775,186.24646490297
"854","VV1_RS03400",87.4009435479743,-0.52417382421494,0.361552870238337,-1.44978471300588,0.147118563765359,0.216715636085271,70.1454193571415,72.8418361089398,101.076855280799,105.539663445017
"855","VV1_RS02360",2735.93056197317,0.483737975240494,0.334073642285669,1.44799802801217,0.147617602099547,0.217196425077462,3082.23139709895,3304.28779049178,2092.54150808597,2464.66155221597
"856","VV1_RS12350",679.544145947109,0.802095414523047,0.555106773815597,1.44493897815323,0.148475026618954,0.218202784447014,1253.58893009545,482.577164221726,624.003395824439,358.007093646821
"857","VV1_RS14270",434.54656440642,-0.705841109689169,0.490070511308649,-1.4402848026998,0.149786839230287,0.219873796676431,452.125425757417,203.957141105031,434.379873934014,647.723816829219
"858","VV1_RS07170",423.161976290206,1.06828680309986,0.743268575475223,1.43728234765856,0.150637782566374,0.220865187026222,1006.34368958909,150.236286974688,238.073584752296,297.994343844753
"859","VV1_RS12925",7097.68368704869,0.519645226864173,0.363832876996179,1.42825252944261,0.153219185938689,0.224388516776334,7922.26533274171,8823.87792164669,5293.58704061508,6351.00445319129
"860","VV1_RS12160",192.010162776695,0.585721661748319,0.410791266119211,1.42583767002082,0.153915204546134,0.22514572944074,205.574694353603,258.588518186736,192.12955962466,111.747878941782
"861","FADH",3082.00055843417,-0.861428787265472,0.605303154034808,-1.42313612860497,0.154696696833672,0.226026068079859,3183.62972607066,1148.16944166716,2874.42528116719,5121.77778483168
"862","VV1_RS13780",1250.5125450543,0.894937327770969,0.630465477273621,1.4194866491993,0.155757186456914,0.227311531975403,691.731066135771,2581.33256711055,888.808049741904,840.178497228955
"863","VV1_RS12965",199.809310251658,0.548615723320042,0.389632318437789,1.40803444005797,0.159120872185248,0.231951398851729,290.304804864209,185.746682077796,176.25798730784,146.927766756788
"864","VV1_RS13450",11996.6299165692,0.899594319811589,0.647595809098376,1.3891293105557,0.164793432330072,0.239942289202813,24261.9809883404,7181.2945173901,7568.23395738877,8975.01020315758
"865","GLNG",7640.07624426565,1.47151308205506,1.06139491612269,1.3863954497074,0.165626185133119,0.240597853230328,752.153358057269,22244.9862247188,2907.00377171224,4656.16162257426
"866","VV1_RS05745",229.645387396241,0.663997503296566,0.478767169711451,1.386890215753,0.165475241798393,0.240597853230328,173.627275636489,391.524869085551,179.599370953486,173.830033909439
"867","VV1_RS05660",820.5626985452,0.450027721254233,0.32563908448392,1.38198313008848,0.166976881027712,0.242198568950021,945.226888565045,949.675438270302,594.766288925034,792.582178420418
"868","VV1_RS10730",614.275684568971,-0.440932846751579,0.319160522151061,-1.38153943282147,0.167113162041827,0.242198568950021,589.638228061516,450.708860924065,688.325031003129,728.430618287173
"869","VV1_RS10360",569.768922888426,0.610286387125021,0.442914478543949,1.37788764352725,0.168237980543511,0.243548192777602,557.690809344402,820.381179176934,317.431446336394,583.572256695974
"870","UBIF",250.599385911676,0.446936861086724,0.327241605501673,1.365770285846,0.172011075591848,0.248724061028212,290.999313966755,289.546298533036,239.744276575119,182.107654571793
"871","VV1_RS00595",279.560458596062,0.651319027503636,0.481455549057086,1.35281238066364,0.176115576500029,0.254300515364899,232.660549352895,454.350952729512,269.816729385935,161.413602915908
"872","VV1_RS10370",2995.46777681002,0.537048428967153,0.397130191403047,1.35232334532356,0.176271899362633,0.254300515364899,3104.45568838042,3999.01680238079,2003.99484147634,2874.40377500251
"873","VV1_RS13685",775.047236257552,0.719250414041171,0.53418302108392,1.34644941088118,0.178157625000853,0.256726566152432,511.158699473823,1424.96841888113,572.211949316922,591.849877358328
"874","VV1_RS06145",1643.78661810871,0.596723836223813,0.4441855004101,1.34341133529321,0.179138818481278,0.257845118592045,2543.29233352329,1423.14737297841,1278.07924445969,1330.62752147344
"875","VV1_RS02730",130.532691316096,0.882942637098083,0.659609383010343,1.33858410726131,0.180706102778547,0.259803745480471,256.273858839457,82.857588573919,52.6267924189286,130.372525432079
"876","VV1_RS09775",4039.43699371444,0.663088153349862,0.501472051795205,1.32228336748996,0.18607380915607,0.267215584381663,3119.04037953388,6815.26429094268,2953.78314275129,3269.66016162992
"877","VV1_RS07150",512.811506610729,0.504950832471905,0.382765531668478,1.31921709426348,0.187096545007857,0.268377940273527,512.547717678915,694.729011889013,508.725660049643,335.243636825347
