"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"532","ycbJ",205.379333072082,2.68680990100464,0.237461835381332,11.3147019885953,1.10978765232125e-29,4.92520422392946e-29,50.7574708583887,59.4894721430345,362.85613076198,348.414258524924
"533","metC",598.765493794467,-1.87330564504829,0.166200938541234,-11.2713301229856,1.81802449281551e-29,8.05320042689945e-29,936.475337337271,948.226131734429,287.018032692756,223.342473413413
"534","cpdB",750.874969456928,1.50712680929542,0.133848196624991,11.2599709768074,2.06826820531982e-29,9.14453414374551e-29,387.025715295214,393.892414037971,1101.40253195919,1121.17921653533
"535","gudD",233.423829480373,2.48823929221495,0.220997380724899,11.2591347646439,2.08798639749865e-29,9.21445959718564e-29,71.0604592017441,69.4043841668736,416.526169395585,376.70430515729
"536","pdxB",581.534389492038,-1.71403697555324,0.152868473638765,-11.2124948640724,3.54070248738013e-29,1.55962659938516e-28,874.931903921474,908.566483639072,267.183453197728,275.455717209876
"537","hisQ",930.401774984718,-1.5991667167049,0.142760377563154,-11.2017546044767,3.9973683627789e-29,1.75750217961285e-28,1328.57679971832,1472.81511335937,495.864487375696,424.350699485484
"538","rluC",436.039999378668,-1.99663790547338,0.17844069027296,-11.1893643900342,4.59717200467981e-29,2.01745782584554e-28,656.674779230403,739.111623595277,172.677515603772,175.696079085218
"539","malE",337.280512201875,-2.29532315233874,0.205167147474899,-11.187576474053,4.69079801802798e-29,2.05472618192283e-28,557.063242670815,563.347274081766,99.1728974751393,129.538634579779
"540","rng",499.558550867388,-1.8184988837287,0.162626809840955,-11.1820362553206,4.99309875117988e-29,2.18309373176587e-28,789.278671847944,767.955004028263,214.680154534419,226.320373058925
"541","ispH",406.908441569973,-2.15485050886365,0.192749379957208,-11.1795457362407,5.13521649597213e-29,2.24108061866732e-28,675.708830802299,656.186904850441,169.177295692885,126.560734934267
"542","aes",177.337937635741,2.84068439531389,0.254119998713382,11.1785157000487,5.19516056025784e-29,2.26305794885033e-28,44.4127870010901,41.462359372418,303.352392276897,320.124211892558
"543","speB",323.13849995265,-2.24231424435561,0.201120150929738,-11.1491276930225,7.23117682499716e-29,3.14416362501258e-28,555.159837513626,512.87135832404,114.340517088984,110.18228688395
"544","artM",283.218866608655,-2.39599538583501,0.215336169891368,-11.1267669850529,9.294572812521e-29,4.03391294308126e-28,463.161921582796,490.337467360769,94.5059375939562,84.8701398970969
"545","der",824.108464165364,-1.51307556238913,0.136168802933491,-11.1117637064648,1.09965810282864e-28,4.76383996473106e-28,1184.55247615765,1258.29247138903,435.194008920317,418.39490019446
"546","yidE",692.234944800375,1.65275338123511,0.148755721988841,11.1105197106911,1.11508623658719e-28,4.82182894612153e-28,317.868661250659,350.627343388491,1117.73689154333,982.706883019016
"547","hflK",2115.15979079147,-1.23455224431177,0.111117751080413,-11.110306249974,1.11775509475612e-28,4.82453341630568e-28,3021.97292123131,2918.58955756281,1328.91682616687,1191.15985820487
"548","fabR",1059.05136809165,1.44120200447969,0.130200437826768,11.0691025970067,1.77165832273754e-28,7.63300237223238e-28,543.739406570489,595.796077068876,1467.75888263206,1628.91110609516
"549","rbsC",258.214739026718,2.3365940726145,0.211226498384827,11.062030997444,1.91706677852986e-28,8.244434725153e-28,90.0945107736399,79.3192961907127,448.02814859357,415.417000548948
"550","gltP",246.306098508349,-2.8962645394764,0.261965732329321,-11.0558908362696,2.05288596718979e-28,8.8124795791547e-28,381.315499823645,489.436111722238,65.3374383365623,49.1353441509508
"551","proP",627.231579028974,-1.62044458873002,0.147252693766257,-11.0045157564468,3.63463339270353e-28,1.55741732126552e-27,939.64767926592,954.535621204144,308.01935215808,306.723663487754
"552","astB",99.8364535131224,4.55128908312523,0.41440106152683,10.9828123179906,4.6230346751377e-28,1.97735233115944e-27,7.6136206287583,8.11220074677743,196.012315009687,187.607677667267
"553","secF",1807.64977385559,-1.20796129287328,0.110537236055117,-10.9280938802465,8.46069485146878e-28,3.61224241307736e-27,2587.36207700636,2460.70089318915,1122.40385142452,1060.13227380233
"554","nuoM",934.363629916807,-1.39930622635791,0.128335596601053,-10.9034925883255,1.10916361222271e-27,4.72695900443649e-27,1372.98958671941,1337.61176757975,508.69862704895,518.154538319118
"555","xdhD",182.694426925639,2.86352507821169,0.262866746252849,10.8934474178689,1.23861029097695e-27,5.26413717672939e-27,38.7025715295214,49.5745601191954,347.688511148135,294.812064905705
"556","gph",349.728509771882,-2.20338417691805,0.202268376329641,-10.8933695761079,1.23966974598117e-27,5.26413717672939e-27,591.959003885958,559.741851527643,140.008796435491,107.204387238438
"557","gudX",160.755816581708,3.00965316599366,0.27803124365491,10.8248739473655,2.62440013814952e-27,1.11242526502173e-26,30.4544825150332,40.5610037338872,301.018912336305,270.988867741608
"558","rffH",148.402078991331,-3.6372683348021,0.336901572416,-10.7962343681521,3.58610906070198e-27,1.51734829611423e-26,275.359279406758,274.913469751902,21.0013194653236,22.3342473413413
"559","sdhB",3926.56658675552,1.03707637254768,0.0961359961182232,10.7875968879788,3.93956346639939e-27,1.66391938178336e-26,2494.09522430407,2651.78828855769,5356.50320362782,5203.87963053252
"560","ychF",1396.12681059725,-1.33054283279185,0.123708654983546,-10.75545468479,5.58578590983405e-27,2.35500723805682e-26,1905.94303073249,2092.94779266858,830.718858850578,754.897560137335
"561","potA",243.784003323865,-2.63103949160495,0.244701230042869,-10.7520484925393,5.79598812330055e-27,2.43927414600937e-26,461.892984811337,378.569368182947,67.6709182771539,67.0027420240238
"562","ycbB",665.639834177057,1.54192229573791,0.143503370746792,10.7448507147514,6.26632127284135e-27,2.63252393686449e-26,354.667827622991,324.488029871097,1018.5639940682,964.839485145943
"563","hflC",1955.60156877608,-1.14995272078234,0.107068478768328,-10.7403479904724,6.57959113065315e-27,2.75922107628279e-26,2728.21405863839,2666.20997877418,1247.24502824616,1180.73720944558
"564","mglC",494.354800690105,1.76039754332094,0.163955206626162,10.7370639795226,6.81781716296077e-27,2.85405431236709e-26,213.815845990962,237.056532933607,807.384059444663,719.162764391189
"565","adhE",7791.73486263719,0.956744103808234,0.0891860138266689,10.7275127876849,7.56037376720252e-27,3.15929955121507e-26,5344.1272130026,5249.49523880353,10021.1296048702,10552.1873938724
"566","tiaE",338.192498867565,-2.60117691323429,0.242533531202586,-10.7250197543265,7.76704759119391e-27,3.23992921604396e-26,654.136905687484,510.167291408447,115.50725705928,72.9585413150482
"567","recF",160.294205744694,-3.68440337494246,0.343610330076688,-10.7226210984989,7.97118222118829e-27,3.31921714712973e-26,281.069494878327,313.671762208727,15.1676196138448,31.2679462778778
"568","hisM",442.31131497585,-1.80853739182404,0.169444287432799,-10.6733453173587,1.35652747084062e-26,5.63866436382872e-26,694.108413988465,683.227574006366,198.345794950279,193.563476958291
"569","yeiU",142.400001472369,-3.93782883707474,0.369428392374156,-10.6592479580901,1.57868799472962e-26,6.55058410466893e-26,244.904796891725,291.137871245457,18.6678395247321,14.8894982275609
"570","emrA",140.971182095334,-3.93263919422602,0.369438185297213,-10.6449180153433,1.84146306510643e-26,7.62753385388822e-26,256.959696220593,274.012114113371,21.0013194653236,11.9115985820487
"571","prmA",207.456134975249,-2.68216865149787,0.252161072592976,-10.6367276436331,2.01067276404983e-26,8.31383256728834e-26,364.819321794668,354.232765942614,57.1702585444921,53.6021936192191
"572","yaiO",102.316862861676,4.11162575798319,0.38788446489759,10.6001300131181,2.97566260085264e-26,1.22824115395334e-25,10.1514941716777,11.7176233009007,214.680154534419,172.718179439706
"573","yliE",174.289459132966,-3.57723567097875,0.337904221541561,-10.5865373763576,3.44085261553171e-26,1.41777539708034e-25,264.573316849351,379.470723821478,23.3347994059151,29.7789964551217
"574","evgA",172.206591979554,-3.08123198306793,0.291502334637659,-10.5701794357769,4.09709970096978e-26,1.685235608709e-25,291.855457435735,325.389385509628,37.3356790494642,34.24584592339
"575","yaeL",1643.53373630343,-1.25431689887584,0.118994845469742,-10.5409347264104,5.59401036859835e-26,2.2969493009149e-25,2240.94233839786,2394.9019315764,1025.56443388997,912.72624134948
"576","ygbJ",100.653031122723,4.02854888470047,0.382236501617003,10.5394143878416,5.68518027543753e-26,2.33033170665069e-25,10.1514941716777,12.6189789394316,177.344475484955,202.497175894828
"577","sdhA",8871.46703052994,0.931448812394399,0.08861533425523,10.5111470855782,7.67542262105102e-26,3.14067119727928e-25,6116.90970682156,6086.85462699867,11966.0851353533,11316.0186529462
"578","dnaN",441.674664892222,-1.80421666683093,0.171717309497592,-10.5069003940819,8.02891203073541e-26,3.27962998348898e-25,665.557336630621,708.465531885229,190.178615158208,202.497175894828
"579","potC",206.733415822029,-2.85109592711938,0.272371073340958,-10.4676898767085,1.21573639357826e-25,4.95743285878803e-25,363.550385023209,362.344966689392,38.50241901976,62.5358925557556
"580","glpG",224.677783419037,-2.53123063381209,0.242011741377985,-10.4591232615392,1.33081343655766e-25,5.41732848915974e-25,369.260600494777,398.399192230625,70.0043982177454,61.0469427329995
"581","pfs",1269.54374092424,1.18962262538921,0.114322233007481,10.4058728918579,2.33109769763484e-25,9.47284279538012e-25,772.782493818967,774.264493497979,1781.61193464162,1749.5160417384
"582","yobB",225.640547934206,2.41241263474819,0.232148249217883,10.3916899777436,2.70516812613901e-25,1.09740583261412e-24,78.6740798305024,62.193539058627,358.189170880797,403.505401966899
"583","cfa",721.534141726156,1.78271410444769,0.171829928725218,10.374875422887,3.22632911069346e-25,1.3065802796479e-24,371.164005651967,274.913469751902,1048.89923329588,1191.15985820487
"584","ydaO",366.321602367806,-1.97935546346202,0.191072837394803,-10.3591671660383,3.80258490051551e-25,1.53731214899266e-24,549.449622042057,620.132679309208,142.342276376082,153.361831743877
"585","murC",750.901584276564,-1.43838784087308,0.138862349818685,-10.3583717454818,3.83433519985981e-25,1.54749836014855e-24,1114.76095372736,1080.72541059846,416.526169395585,391.593803384851
"586","fhuD",144.960971158586,-3.39226998653196,0.327807872045844,-10.3483481508874,4.25768176762778e-25,1.71542434357836e-24,268.38012716373,262.29449081247,26.8350193168024,22.3342473413413
"587","yiaK",88.3024424098793,4.37290946776441,0.425349704029519,10.2807394159158,8.60647652510092e-25,3.46165094987449e-24,8.24808901448816,7.21084510824661,168.010555722589,169.740279794194
"588","gpp",439.25404596304,-1.91830666358503,0.186637186964211,-10.2782660561257,8.83018681518682e-25,3.54559031813879e-24,758.189720947181,632.75165824864,194.845575039391,171.22922961695
"589","wzzE",382.126599224454,-1.83255466800274,0.179897067245152,-10.1866845083442,2.27387134489845e-24,9.11478819236885e-24,600.841561286176,593.092010153283,163.343595841406,171.22922961695
"590","yliA",513.674732033016,-1.62691521365043,0.160293700302225,-10.1495892264198,3.32761067472753e-24,1.33160827170029e-23,789.278671847944,764.34958147414,261.349753346249,239.72092146373
"591","cydB",2936.35139821436,1.18730451397611,0.116999209288599,10.1479704110429,3.38326115704907e-24,1.35158707136935e-23,1637.56290356876,1946.92817922658,4183.92953348058,3976.9849765815
"592","dppB",193.307413782444,-2.74902366205457,0.271094780690601,-10.1404521881667,3.65404184232583e-24,1.4572960793465e-23,307.717167078981,366.851744882046,52.503298663309,46.1574445054387
"593","yeeY",232.701143785971,2.17994650336428,0.215211145608171,10.1293383165816,4.09410464246258e-24,1.63004739643409e-23,86.9221688449906,80.2206518292435,378.023750375825,385.638004093826
"594","sucA",16961.7050957092,0.937573619029896,0.0925763584226432,10.1275707427327,4.16877449449353e-24,1.65698258947798e-23,11952.1154503791,11313.8159748389,23236.7932484103,21344.0957092085
"595","livG",482.307813567114,-1.68601159657036,0.16651979700643,-10.1249919041474,4.28014153665397e-24,1.69838893580505e-23,748.038226775503,725.591289017315,242.681913821517,212.91982465412
"596","yqhD",471.042104402112,1.92508151252929,0.190150396408572,10.1239942113658,4.32401305684287e-24,1.71291859516879e-23,217.622656305341,172.158926959388,665.041783068581,829.34505127514
"597","yegQ",239.084671229039,-2.2938573205633,0.22692397468869,-10.1084837937912,5.06622332578695e-24,2.00357676250971e-23,394.004867538242,401.103259146217,79.3383179801114,81.8922402515847
"598","dcp",874.733039529741,-1.61188148549404,0.159546966615758,-10.1028651292129,5.36513548525364e-24,2.11824161884345e-23,1299.39125397475,1341.21719013387,493.531007435105,364.792706575241
"599","livM",827.16922527766,-1.41760888439958,0.140409313776955,-10.0962596160216,5.73894975485215e-24,2.26204680654523e-23,1226.42738961582,1183.47995339097,481.863607732147,416.905950371704
"600","bioD",159.098306831169,-2.98684517086075,0.295897458370538,-10.0941900187614,5.86129425783016e-24,2.30641929045617e-23,288.683115507086,277.617536667494,37.3356790494642,32.7568961006339
"601","mppA",1128.62436833113,1.29350178578168,0.128219905537546,10.0881511365871,6.23324491331931e-24,2.44870070554857e-23,608.455181914934,700.353331138452,1622.9352986814,1582.75366158972
"602","bglX",815.958315119748,-1.40314906029053,0.139143764820623,-10.0841677102772,6.49129503858973e-24,2.54583846945355e-23,1204.22099611527,1166.35419625889,474.863167910373,418.39490019446
"603","amyA",232.61775192758,2.24869102401664,0.223175400397787,10.07589107047,7.06177544989532e-24,2.76498372092916e-23,83.7498269163413,76.6152292751202,354.68895096991,415.417000548948
"604","ahpF",1326.01532716175,-1.16066988707468,0.115518639188113,-10.0474684884802,9.42576616315753e-24,3.68447581311505e-23,1815.84851995885,1850.48312590379,830.718858850578,807.010803933798
"605","fucR",449.405229705539,1.61290347384935,0.160599969137874,10.0429874458113,9.86405922042597e-24,3.84942873048359e-23,224.60180854837,217.226708885929,670.87548292006,684.916918467799
"606","proV",277.436486226669,-2.26308533230349,0.225436545924194,-10.0386799443977,1.03043852458584e-23,4.01462930123296e-23,503.133429883778,415.524949362711,89.8389777127732,101.248587947414
"607","dppC",166.712083435263,-3.07215977928346,0.306576887096829,-10.0208460212891,1.23441709852072e-23,4.80141477694797e-23,275.359279406758,322.685318594036,42.0026389306472,26.8010968096095
"608","tdcB",83.4622846885688,4.57954128251734,0.45772880658023,10.0049226019483,1.45005034117732e-23,5.63086982815731e-23,5.71021547156872,7.21084510824661,175.010995544363,145.917082630096
"609","iadA",203.298519662854,-2.58957816454235,0.258846051666282,-10.0043178092628,1.45893730104459e-23,5.65607712276894e-23,332.461434122446,365.049033604984,50.1698187227175,65.5137922012678
"610","yggW",181.490167398768,-2.70063008089021,0.270013549980203,-10.0018316898845,1.49603897494013e-23,5.79040658989123e-23,302.641419993142,327.19209678669,45.5028588415345,50.6242939737069
"611","clpX",4871.56686294847,0.91083322511176,0.0914506718214119,9.95983087899525,2.28450999805862e-23,8.82770557351293e-23,3369.02712822555,3394.50533470709,6233.89166129022,6488.84332757102
"612","prpD",83.7188435251822,4.30090839930737,0.432677092858049,9.94022671941727,2.78193253838505e-23,1.07322593515149e-22,8.88255740021802,6.30948946971578,163.343595841406,156.339731389389
"613","artQ",271.716639261128,-2.16135240819147,0.217543093928946,-9.93528394377532,2.92341868771885e-23,1.12596925313282e-22,416.211261038787,473.211710228684,99.1728974751393,98.2706883019016
"614","waaF",415.386846903308,-1.74129136966212,0.175399392411854,-9.92757925622347,3.15829742431362e-23,1.21445280436555e-22,628.12370187256,652.581482296318,200.67927489087,180.162928553486
