"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"2164","lldD",50.71084810457,0.208637581602569,0.395813494136537,0.527110835515372,0.59811662259642,0.652566241196926,32.6312642532199,75.554604703012,42.8260986589169,51.8314248031312
"2165","ybhJ",22.2526542733591,-0.303385478307454,0.577816921417643,-0.525054679193392,0.599545180337934,0.653822711675687,18.6464367161256,20.9873901952811,26.8660618916187,22.510728290411
"2166","ccmB",12.6337473619697,-0.388167315422584,0.756925911877639,-0.512820752112571,0.608076712063446,0.662820460379407,4.66160917903141,16.7899121562249,14.896034316145,14.1874337964775
"2167","ybjE",21.9721043856334,0.280546182014873,0.552979202919617,0.50733586459246,0.611919178134071,0.666701051949489,18.6464367161256,29.3823462733936,22.0780508614292,17.7815836915852
"2168","yadH",142.477269020227,0.119424429018805,0.238162890777164,0.501440122048835,0.616061408718484,0.670904513830416,163.156321266099,134.319297249799,128.478295976751,143.955161588259
"2169","ttdA",3.46423820975212,0.609852528390937,1.22708839653465,0.496991520833533,0.619195030715922,0.674006209091882,0,8.39495607811245,3.19200735345964,2.2699894074364
"2170","ydiD",22.1812594185361,0.267885138719988,0.540746285160291,0.495398944147309,0.62031853988664,0.674918005839796,23.308045895157,25.1848682343374,20.7480477974877,19.4840757471625
"2171","gntX",42.8752693877735,-0.209181551119341,0.426322776040118,-0.490664733098043,0.623663593880925,0.678244930977827,37.2928734322513,41.9747803905623,50.806117042566,41.4273066857144
"2172","mhpC",7.88971882239947,-0.456510008322628,0.933550380202571,-0.489004148039198,0.624838760164834,0.679210088742713,4.66160917903141,8.39495607811245,9.04402083480232,9.45828919765168
"2173","ygcR",3.11906818811735,-0.678087188766739,1.40575808825278,-0.482364067070412,0.629547342512386,0.684013472467438,4.66160917903141,0,4.78801103018947,3.02665254324854
"2174","norW",5.55314559531424,-0.535081741658803,1.11101667034686,-0.481614503130498,0.630079821489872,0.684277119842497,4.66160917903141,4.19747803905623,8.24601899643741,5.10747616673191
"2175","narH",19.5319166298485,-0.309420856960614,0.651985607009161,-0.474582342975351,0.63508469401089,0.689395385084924,9.32321835806282,25.1848682343374,16.7580386056631,26.8615413213308
"2176","setB",11.5018677800036,0.353211490904722,0.744906951119577,0.474168606392858,0.635379678298766,0.689398630727659,4.66160917903141,20.9873901952811,9.57602206037893,10.7824496853229
"2177","amiA",210.827466793669,-0.0963881225692069,0.2035054001865,-0.473639139211408,0.635757260154221,0.689491452101109,223.757240593508,184.689033718474,208.810481038818,226.053111823875
"2178","eutG",3.07919012963215,-0.665157354601523,1.40951635883489,-0.471904671721118,0.636994833344027,0.690516437798553,4.66160917903141,0,2.92600674067134,4.72914459882584
"2179","yfaT",0.852706671856222,-0.800810069656421,1.71156875681849,-0.467880747686109,0.639869871934633,0.693314716676305,0,0,1.33000306394152,2.08082362348337
"2180","ybhD",7.80400996199357,-0.432455484920071,0.936696321164762,-0.461681630586872,0.644309646021066,0.697805079933824,4.66160917903141,8.39495607811245,8.51201960922572,9.64745498160472
"2181","yecC",150.336526612989,-0.121161764887453,0.263090437396583,-0.460532758569304,0.64513386361662,0.698377373681265,93.2321835806282,193.083989796586,153.482353578851,161.547579495891
"2182","ygfF",24.0091542871386,-0.252594836123005,0.553258206178761,-0.456558679658138,0.647988284673029,0.701145893727324,13.9848275370942,29.3823462733936,27.132062504407,25.5373808336595
"2183","xylR",53.8458328174896,-0.168954601938922,0.371298756278536,-0.455036810875224,0.64908275641642,0.702008423224538,46.6160917903141,54.5672145077309,56.1261292983321,58.0738956735813
"2184","rseB",348.927840803002,-0.0723589856928389,0.159431363418,-0.453856657445292,0.649932001160892,0.702605061694536,340.297470069293,339.995721163554,360.164829715363,355.253342263797
"2185","wcaL",7.80419406785953,0.413256713623603,0.915488503387317,0.451405683517105,0.651697187796523,0.704190874319264,13.9848275370942,4.19747803905623,4.52201041740116,8.51246027788651
"2186","kdpB",12.5104016288871,-0.341652050474464,0.759010788634464,-0.450128055609236,0.652618108236797,0.704863382226476,9.32321835806282,12.5924341171687,12.236028188262,15.8899258520548
"2187","ydjL",10.3859047228397,-0.373188272127605,0.833193934669,-0.447900850689534,0.654224754424139,0.705952762886376,13.9848275370942,4.19747803905623,12.7680294138386,10.5932839013699
"2188","yegL",5.30265185985872,-0.500350400264576,1.11669343777806,-0.448064243361319,0.654106832729627,0.705952762886376,0,8.39495607811245,6.38401470691929,6.43163665440314
"2189","hofC",20.3058053316277,0.252299019034121,0.564953437729798,0.44658373979979,0.655175638018021,0.70665586174534,23.308045895157,20.9873901952811,17.8220410568163,19.1057441792564
"2190","ygjJ",0.824623933076781,-0.760565230702877,1.71400331476057,-0.443736149255418,0.657233356635822,0.708551577633413,0,0,1.59600367672982,1.7024920555773
"2191","ygiC",519.298469388343,-0.0643479140025738,0.145435238418393,-0.442450637839611,0.658163142793217,0.709230114164667,559.393101483769,457.525106257129,542.907250700928,517.368419111547
"2192","mhpB",2.87744848423246,-0.628841720448449,1.43649324144406,-0.437761697936215,0.661559039027538,0.712239348446884,0,4.19747803905623,2.39400551509473,4.91831038277887
"2193","ttdB",0.834958608714975,-0.758452152416877,1.73186083590739,-0.437940587772167,0.661429352266888,0.712239348446884,0,0,2.39400551509473,0.945828919765168
"2194","yfbG",28.7481110644284,-0.218887363794997,0.502660768598516,-0.435457424706693,0.6632304360862,0.713713336189388,27.9696550741884,25.1848682343374,30.0580692450783,31.7798517041096
"2195","ydjG",21.756149174065,-0.250385440395847,0.575658013905616,-0.434955189274756,0.663594953881611,0.713780267022544,18.6464367161256,20.9873901952811,22.6100520870058,24.7807176978474
"2196","fieF",349.655150664083,0.0695112943623616,0.160268344265393,0.433718178602106,0.664493104174505,0.714420864734065,363.60551596445,352.588155280723,351.386809493349,331.040121917809
"2197","allC",30.8385724882609,-0.210481134661054,0.485909797369032,-0.433169151560038,0.664891888059689,0.714524236553904,23.308045895157,33.5798243124498,32.9840759857497,33.4823437596869
"2198","ybjJ",49.3981288152956,-0.167429920476475,0.387793195946879,-0.431750536694332,0.665922732972486,0.715306447929045,51.2777009693455,41.9747803905623,50.806117042566,53.5339168587085
"2199","cbrA",5.65230425311041,0.430431153187629,0.998025605187449,0.43128267546481,0.666262845689434,0.7153463295465,4.66160917903141,8.39495607811245,4.25600980461286,5.29664195068494
"2200","ssuC",2.99494191329382,-0.604811608089084,1.40488701866938,-0.430505514003484,0.666827956533526,0.715627638807116,4.66160917903141,0,3.72400857903625,3.59414989510764
"2201","yhbV",11.980045153244,0.328714831824021,0.766799723588401,0.428684077096078,0.668153149905105,0.71672402858971,18.6464367161256,8.39495607811245,7.4480171580725,13.4307706606654
"2202","ydhO",65.1641835561935,-0.156675758455887,0.367871407984657,-0.425898167281382,0.670182050434923,0.718573942360061,51.2777009693455,71.3571266639558,79.0021819981262,59.0197245933465
"2203","sfmC",0.805415225867964,-0.733058549235135,1.72379470087916,-0.425258616273309,0.670648158044773,0.7187472996567,0,0,1.33000306394152,1.89165783953034
"2204","ypdF",5.50818872933718,0.434983370109136,1.02972483217897,0.422426804245052,0.672713516610989,0.720465809228117,0,12.5924341171687,4.52201041740116,4.91831038277887
"2205","yhjC",37.9946391513473,-0.186538550189709,0.441800605748215,-0.422223391644734,0.672861969228292,0.720465809228117,41.9544826112827,29.3823462733936,38.8360894670923,41.8056382536204
"2206","nikA",5.33297578444662,-0.455810364685077,1.10228227218224,-0.41351510061274,0.679229261154964,0.726953891925145,4.66160917903141,4.19747803905623,5.85201348134268,6.62080243835618
"2207","rsmB",275.354837361164,-0.0763166350151543,0.185661012280882,-0.411053640597933,0.6810332025095,0.728554323119587,228.418849772539,306.415896851104,274.512632397529,292.071970423484
"2208","yjcE",151.919458431812,-0.103251097323339,0.251564682310744,-0.410435584100788,0.68148644756403,0.728709013903385,102.555401938691,188.88651175753,152.418351127698,163.817568903327
"2209","yghS",3.73101936428132,0.483745635381803,1.18058573589452,0.409750533717291,0.681988956217547,0.728916218030614,4.66160917903141,4.19747803905623,2.66000612788304,3.40498411115461
"2210","ulaF",12.0294773456265,0.293399663623811,0.721586802098527,0.406603422859929,0.684299282874456,0.731054573242801,13.9848275370942,12.5924341171687,11.7040269626854,9.83662076555775
"2211","sgbU",5.84663251100705,0.414390497169963,1.02845278252204,0.402926127686453,0.687002569737459,0.733610613817341,9.32321835806282,4.19747803905623,6.65001531970759,3.21581832720157
"2212","phoA",72.0472978249232,0.12935096924739,0.32295631652503,0.40052156477133,0.688772403403132,0.734835808601353,79.2473560435339,71.3571266639558,74.2141709679367,63.3705376242663
"2213","nirB",28.4577392704877,-0.208558311313787,0.520404999573234,-0.400761544344921,0.688595694170655,0.734835808601353,23.308045895157,29.3823462733936,26.3340606660421,34.8065042473582
"2214","lptB",410.86999439939,-0.0597189798334108,0.150289134659487,-0.39736059408897,0.691101569868191,0.736987717461066,414.883216933795,390.365457632229,413.364952273024,424.866350758514
"2215","wcaD",10.1577250885941,0.314213548830363,0.799480448749822,0.393022179994159,0.694303099593646,0.739733582193411,18.6464367161256,4.19747803905623,9.84202267316724,7.94496292602741
"2216","ygcU",7.88024835495391,0.34074341260991,0.866397437249208,0.393287650632674,0.694107038267984,0.739733582193411,9.32321835806282,8.39495607811245,7.1820165452842,6.62080243835618
"2217","caiD",3.76943677869895,0.458737685840183,1.17434487360681,0.390632850834733,0.696068639757129,0.740837815967794,4.66160917903141,4.19747803905623,3.19200735345964,3.02665254324854
"2218","hcaB",7.95778005907832,-0.388866340666646,0.996209877990733,-0.390345798870169,0.696280861343725,0.740837815967794,13.9848275370942,0,6.11801409413098,11.7282786050881
"2219","yrfG",154.504421513593,0.0905515990706569,0.231815795758946,0.390618761651674,0.696079055534705,0.740837815967794,172.479539624162,146.911731366968,139.916322326648,158.710092736595
"2220","ybcF",12.284279074584,-0.293527417935839,0.752844801880202,-0.389891007021321,0.696617144084029,0.740861746478555,9.32321835806282,12.5924341171687,13.0340300266269,14.1874337964775
"2221","fixA",2.90923305288793,-0.548010569175302,1.41260485141687,-0.387943286918233,0.698058003497166,0.741428113129969,4.66160917903141,0,3.19200735345964,3.78331567906067
"2222","nemA",76.6669393625637,-0.1232874462807,0.317834995862469,-0.387897644644669,0.698091781231649,0.741428113129969,88.5705744015967,58.7646925467872,81.3961875132209,77.9363029886499
"2223","wzxC",5.27681030688774,-0.428093274035778,1.10341605808203,-0.387970857320942,0.698037600207742,0.741428113129969,4.66160917903141,4.19747803905623,6.38401470691929,5.86413930254404
"2224","rncA",12.3152831014986,-0.293533485229282,0.76046948493444,-0.385989827395359,0.699504202690497,0.742594164816666,9.32321835806282,12.5924341171687,15.4280355417216,11.9174443890411
"2225","ybiY",6.00849609792153,0.390896095040851,1.014994598248,0.38512135504522,0.7001475069582,0.74294303996778,13.9848275370942,0,5.32001225576607,4.72914459882584
"2226","dinF",35.1609573438815,0.168078347218099,0.442250862273626,0.380052050897091,0.703906777749045,0.746596541898246,27.9696550741884,46.1722584296185,32.452074760173,34.0498411115461
"2227","envY",10.099234758775,-0.310117138174339,0.837157101857075,-0.370440790009907,0.711054086035629,0.753838660588289,13.9848275370942,4.19747803905623,10.1080232859555,12.1066101729942
"2228","cpsG",9.80954306716099,-0.311173519138578,0.847914017678482,-0.366987115026764,0.713628629196568,0.75622854287841,4.66160917903141,12.5924341171687,9.31002144759063,12.6741075248533
"2229","phnD",1.72178442923787,0.563845921487374,1.54924702721069,0.363948364324144,0.715896568123838,0.758291519668183,0,4.19747803905623,0.798001838364911,1.89165783953034
"2230","hypD",79.1783132045305,0.110012164430968,0.305650094493249,0.359928448945393,0.718900641649396,0.761132024634181,97.8937927596596,67.1596486248996,74.480171580725,77.1796398528377
"2231","ybbB",44.3489017067785,-0.146120977089908,0.407523440597436,-0.358558459546994,0.719925427486092,0.761534020741337,46.6160917903141,37.777302351506,44.9541035612233,48.0481091240705
"2232","ygiP",16.5139540123046,-0.254342371905212,0.708987663355351,-0.358740194013409,0.719789456622791,0.761534020741337,0,29.3823462733936,20.2160465719111,16.4574232039139
"2233","ribD",209.654646748736,-0.0734666186588509,0.205622006430814,-0.357289669204597,0.72087496307396,0.762196949313757,172.479539624162,235.058770187149,208.810481038818,222.269796144815
"2234","yjfC",7.94528786408342,0.307445442435702,0.871449622938483,0.352797722717478,0.724240091149509,0.765412200180837,9.32321835806282,8.39495607811245,6.11801409413098,7.94496292602741
"2235","ybbS",2.69861737591762,-0.496715108726977,1.42705378109321,-0.348070349770884,0.727787351131672,0.768816973611578,0,4.19747803905623,3.19200735345964,3.40498411115461
"2236","yijE",21.6586352662023,-0.200883837505802,0.581070030301108,-0.345713643847205,0.729557929516001,0.770342697489839,27.9696550741884,12.5924341171687,23.9400551509473,22.1323967225049
"2237","nikC",2.81465016091141,-0.477618198522823,1.41884359337708,-0.336624981606332,0.736399621624449,0.777219269850391,4.66160917903141,0,3.19200735345964,3.40498411115461
"2238","gatD",267.784972824313,0.0575861685038429,0.177391936681164,0.324626753511043,0.74546357656841,0.786434094851661,251.726895667696,293.823462733936,260.946601145326,264.642931750294
"2239","wza",5.03957253520556,-0.377699069138207,1.16803613855022,-0.323362485690735,0.746420736759641,0.786740785486389,0,8.39495607811245,7.98001838364911,3.78331567906067
"2240","cca",143.655762628394,0.0789658730219742,0.244123958305748,0.323466297900491,0.746342127161631,0.786740785486389,139.848275370942,155.30668744508,127.946294751174,151.52179294638
"2241","plsB",664.557971494292,0.0395759835735966,0.124532107123065,0.317797429818536,0.750638600425347,0.790833438466864,675.933330959554,671.596486248996,648.243493365096,662.458575403524
"2242","hofQ",14.5410864569478,-0.221932626409331,0.702289407149491,-0.31601306263486,0.751992593275442,0.791906562320838,18.6464367161256,8.39495607811245,14.0980324777801,17.024920555773
